entity_id,as_of_date,engagement_score,num_interactions,last_contact_days_ago,amount,source,sales_rep_available,industry,deal_size_band,converted
L-01121,2023-02-03,0.3323771350361646,2,44,3932.8506919272654,organic,1,finance,medium,0
L-03886,2023-02-03,0.26056931642547587,2,20,2814.6133254906686,event,0,retail,small,0
L-00279,2023-02-03,0.6483976852033612,2,39,5044.018291997918,referral,1,retail,medium,1
L-01327,2023-02-03,0.8487720850604766,2,40,3411.087113722538,outbound,0,saas,medium,0
L-00245,2023-02-03,0.19695954262002624,3,18,6128.950916778357,organic,0,saas,medium,1
L-00677,2023-02-03,0.8178353099580807,3,21,39732.11677703828,paid_search,1,saas,large,1
L-01255,2023-02-03,0.8040011602630676,1,31,5204.729605041742,outbound,0,retail,medium,0
L-02634,2023-02-03,0.6485122984051379,2,58,6498.612892623582,organic,1,finance,medium,0
L-03638,2023-02-03,0.048108528016667984,4,15,10774.109657669578,event,1,saas,large,0
L-00006,2023-02-04,0.4892651908307978,3,26,2480.854643164748,paid_search,0,retail,small,0
L-03542,2023-02-04,0.5984326016657832,4,37,4063.1360418971253,event,0,manufacturing,medium,0
L-03619,2023-02-04,0.06873830197841146,3,30,4357.942833763119,organic,1,manufacturing,medium,0
L-00880,2023-02-04,0.1618693606287408,1,41,2404.85546753817,outbound,1,healthcare,small,0
L-02864,2023-02-04,0.6622129282587018,4,16,8446.21915834677,paid_search,0,manufacturing,large,1
L-03280,2023-02-04,0.9575924341941717,3,34,25700.566934347782,organic,0,healthcare,large,1
L-03320,2023-02-04,0.0864841962453845,6,53,19368.765332566512,paid_search,0,manufacturing,large,0
L-02528,2023-02-04,0.23436663249506084,2,43,4058.7999051845954,referral,1,saas,medium,1
L-02365,2023-02-04,0.118130850279074,2,45,3560.723447641917,event,1,retail,medium,0
L-00752,2023-02-04,0.8373834783054255,6,18,2708.9427770214256,outbound,0,finance,small,1
L-02316,2023-02-04,0.934757151045779,2,43,9026.960651940608,outbound,0,finance,large,0
L-02853,2023-02-05,0.12532600977445074,6,43,9826.15781735804,outbound,0,manufacturing,large,0
L-01542,2023-02-05,0.8858886951442001,1,12,5685.10319657617,referral,1,retail,medium,1
L-01720,2023-02-05,0.6382870239125435,4,25,5035.926972257476,organic,0,manufacturing,medium,1
L-00727,2023-02-05,0.13666332077883026,2,38,3373.4624934226767,outbound,1,finance,medium,0
L-01530,2023-02-05,0.04872242675272764,3,26,2123.934424055486,paid_search,0,manufacturing,small,1
L-01808,2023-02-05,0.9356836393980424,3,40,23227.240358351995,referral,0,healthcare,large,0
L-01930,2023-02-05,0.5314281721720702,0,24,1564.8948432613345,outbound,0,manufacturing,small,1
L-00000,2023-02-05,0.842731968806472,2,57,16592.75308741978,paid_search,0,saas,large,1
L-03981,2023-02-05,0.5392305576556773,5,24,2265.2567357021094,outbound,0,finance,small,1
L-03247,2023-02-05,0.2014565622473442,2,56,7363.882629730513,paid_search,0,finance,medium,0
L-03534,2023-02-05,0.8396115895392143,4,38,5912.095760075683,organic,1,healthcare,medium,1
L-00195,2023-02-05,0.8159012154630941,1,13,2755.0481042009524,referral,1,healthcare,small,1
L-02911,2023-02-06,0.46560851000693315,4,4,9579.566216741197,outbound,1,finance,large,0
L-00909,2023-02-06,0.5678113853543433,0,14,7442.4556604316185,organic,0,saas,medium,1
L-00032,2023-02-06,0.34483125939883785,4,59,8506.658171906382,referral,1,saas,large,1
L-00825,2023-02-06,0.7390746290164124,3,36,1265.1104572270094,outbound,1,healthcare,small,0
L-00358,2023-02-06,0.9890919394999024,5,32,3326.8072548987197,event,0,saas,medium,1
L-00171,2023-02-06,0.2573723130551461,1,5,3972.183459082091,paid_search,0,manufacturing,medium,0
L-03527,2023-02-06,0.19817903082285326,7,50,5363.0083387796385,event,1,healthcare,medium,0
L-02032,2023-02-06,0.6403750099176652,7,50,21230.16034209912,organic,0,manufacturing,large,0
L-02081,2023-02-06,0.27420240229339987,1,52,7376.396026633691,organic,0,saas,medium,0
L-00694,2023-02-06,0.8748508488051633,2,59,6378.278530912781,organic,1,finance,medium,1
L-00132,2023-02-06,0.9908097655511221,1,6,3542.4734696148544,event,1,saas,medium,0
L-01632,2023-02-06,0.5988583701003527,4,50,4650.116859384321,event,0,retail,medium,0
L-00009,2023-02-07,0.6875339351098718,1,55,7922.483099755986,event,0,finance,medium,0
L-02339,2023-02-07,0.811596744596663,3,38,2392.6933010120797,event,0,finance,small,0
L-02815,2023-02-07,0.015916303039710922,3,35,9480.202473192185,referral,1,finance,large,0
L-02593,2023-02-07,0.20272175456268327,1,54,2270.1808631060994,outbound,1,manufacturing,small,0
L-00580,2023-02-07,0.026017403551570006,0,57,33952.175928927085,organic,1,saas,large,0
L-01689,2023-02-07,0.3814102284029025,3,11,5067.988262371684,paid_search,0,healthcare,medium,0
L-00242,2023-02-07,0.3688783807374707,4,16,5819.520154222832,referral,1,manufacturing,medium,0
L-00375,2023-02-07,0.14994147793406065,3,50,1524.0277803496865,referral,0,saas,small,0
L-00950,2023-02-07,0.15357786694775655,2,5,5785.833548129974,referral,0,manufacturing,medium,1
L-03413,2023-02-07,0.18873255434296254,2,47,3052.988898063256,referral,1,manufacturing,medium,0
L-01841,2023-02-08,0.64272531468006,1,9,2162.3440082226257,outbound,1,manufacturing,small,1
L-02452,2023-02-08,0.6534048120036423,6,33,3699.4156099366464,outbound,0,saas,medium,0
L-00217,2023-02-08,0.9296321877242243,8,37,5762.306291940464,outbound,0,retail,medium,0
L-03418,2023-02-08,0.14775344507210741,6,38,12865.684770677542,organic,1,finance,large,0
L-00976,2023-02-08,0.6539054306210633,3,14,4012.786247991327,organic,0,manufacturing,medium,1
L-02305,2023-02-08,0.12562504555165477,0,3,17649.866944217356,paid_search,1,manufacturing,large,1
L-03671,2023-02-08,0.8688495910220159,3,1,10542.91607756875,referral,1,healthcare,large,1
L-02741,2023-02-08,0.22563798563035908,2,16,16422.32468678048,referral,1,healthcare,large,0
L-00673,2023-02-08,0.47188071242948937,0,41,3217.909334713201,organic,1,finance,medium,0
L-02265,2023-02-08,0.5118223889047572,1,55,3004.174596833125,outbound,1,retail,medium,0
L-00699,2023-02-08,0.8707333733178638,4,31,15162.594223072172,paid_search,0,finance,large,1
L-00790,2023-02-08,0.835862971269293,5,52,10199.168186296045,outbound,0,healthcare,large,0
L-03974,2023-02-08,0.9689918663769136,0,29,30528.934683723313,organic,1,healthcare,large,1
L-00086,2023-02-08,0.3552178341211998,4,15,4422.550916329425,referral,0,healthcare,medium,0
L-02956,2023-02-09,0.8586731204838641,2,6,4581.041648443295,paid_search,1,saas,medium,0
L-03283,2023-02-09,0.3783760148053711,4,39,3742.802034107083,paid_search,1,saas,medium,0
L-01787,2023-02-09,0.12788238435231636,2,48,26453.35819359859,outbound,1,manufacturing,large,0
L-01737,2023-02-09,0.7247362184512921,3,40,11458.060333286283,referral,1,finance,large,0
L-03342,2023-02-09,0.8687457758035334,0,11,14394.980357222286,outbound,0,retail,large,1
L-02501,2023-02-09,0.4550217605831879,3,55,1292.0064437112176,paid_search,1,saas,small,0
L-00587,2023-02-09,0.16599291148702733,2,46,5993.9024936717615,outbound,1,finance,medium,0
L-02471,2023-02-09,0.2786165592081724,2,4,3258.930804625426,event,1,finance,medium,1
L-03034,2023-02-09,0.6149877629496451,3,9,2947.8597763007697,event,0,saas,small,0
L-02320,2023-02-09,0.8242389461001263,1,4,3880.4854013635845,referral,1,retail,medium,1
L-00890,2023-02-09,0.1465468265101405,1,50,1933.3219694407917,organic,0,finance,small,0
L-03958,2023-02-09,0.6680559856867488,3,44,5274.856202917718,paid_search,0,retail,medium,1
L-01435,2023-02-10,0.5619409236011778,4,47,1768.3238629940283,paid_search,1,healthcare,small,0
L-01288,2023-02-10,0.09017197648949116,3,42,1852.8815774574841,referral,1,manufacturing,small,0
L-01879,2023-02-10,0.4185861255545337,3,46,12787.62137195068,event,0,manufacturing,large,1
L-02681,2023-02-10,0.046561151728786276,2,47,5028.152381781973,outbound,0,finance,medium,0
L-00579,2023-02-10,0.9261821962748634,5,39,5677.189051515877,referral,1,finance,medium,1
L-01358,2023-02-11,0.6779428018639403,4,58,3918.2119635545205,paid_search,0,finance,medium,0
L-03806,2023-02-11,0.7052645499070364,4,56,8208.293586438638,organic,0,saas,large,0
L-02474,2023-02-11,0.495653974576189,1,2,10815.905529582398,paid_search,1,healthcare,large,1
L-02622,2023-02-11,0.6385911963305415,5,37,7942.679517915759,outbound,1,saas,medium,1
L-00257,2023-02-11,0.7936726242564269,4,36,12607.80290417019,referral,0,finance,large,0
L-03871,2023-02-11,0.28941613355602613,4,19,7247.352367561464,organic,1,finance,medium,0
L-02614,2023-02-11,0.3231282061454709,2,9,4231.1841921252935,outbound,1,finance,medium,1
L-01449,2023-02-11,0.8216407350120413,3,9,2879.05730264103,paid_search,0,saas,small,1
L-01165,2023-02-11,0.6906470731051536,8,29,3385.1054700775408,outbound,1,saas,medium,1
L-02555,2023-02-11,0.7461042320715012,3,25,3383.9911421884085,event,1,healthcare,medium,1
L-03496,2023-02-11,0.9643240868848629,3,35,8437.313409272367,referral,0,saas,large,1
L-03782,2023-02-11,0.4649998255035127,5,26,20831.588480753653,paid_search,1,saas,large,1
L-02422,2023-02-11,0.6135939377161109,5,28,6826.567804794917,paid_search,0,manufacturing,medium,0
L-02514,2023-02-11,0.11426300825346014,7,1,14294.149807132822,outbound,1,finance,large,1
L-01729,2023-02-11,0.7569194976474862,4,23,3239.447466291469,referral,0,saas,medium,0
L-03852,2023-02-11,0.023697402118734723,5,53,1830.860637363666,paid_search,1,saas,small,1
L-00170,2023-02-12,0.41774328636283964,3,17,9064.185226893958,outbound,0,saas,large,0
L-01226,2023-02-12,0.6771759616633237,3,30,3523.6428503310085,outbound,0,saas,medium,0
L-00582,2023-02-12,0.07674042655969726,4,8,12629.170986874822,organic,1,finance,large,1
L-02176,2023-02-12,0.6117603544484994,7,42,4552.472439881307,outbound,0,healthcare,medium,0
L-00515,2023-02-12,0.8366407464065443,3,7,6801.049417623234,event,1,healthcare,medium,1
L-02503,2023-02-12,0.4603955870930234,0,44,3774.2664996951908,organic,0,healthcare,medium,0
L-03352,2023-02-12,0.6577563235839703,4,5,3572.2049441091895,paid_search,0,finance,medium,1
L-01826,2023-02-12,0.2707410506638869,4,59,8033.337558865779,organic,0,healthcare,large,0
L-02945,2023-02-12,0.8006718199594207,3,33,3327.426253168812,outbound,1,manufacturing,medium,0
L-00459,2023-02-12,0.5273997806581312,5,4,15700.54630113745,paid_search,0,finance,large,1
L-02264,2023-02-12,0.6858673025688188,2,46,4426.611309867951,organic,1,finance,medium,0
L-00817,2023-02-12,0.5967263504319288,5,59,6853.493199372033,organic,0,saas,medium,1
L-03686,2023-02-12,0.06983859249350322,6,56,2954.1336772570517,organic,0,saas,small,0
L-01854,2023-02-12,0.603864560938344,2,41,15637.454725924496,paid_search,0,retail,large,0
L-01271,2023-02-13,0.5947625034751037,3,22,30485.70435487889,paid_search,0,retail,large,0
L-03076,2023-02-13,0.48797616488264717,4,42,5396.799592289486,referral,0,finance,medium,1
L-00309,2023-02-13,0.8981200805010945,3,15,12834.41278428167,outbound,1,healthcare,large,1
L-03726,2023-02-13,0.6505134021327537,4,27,6763.880784644595,organic,1,saas,medium,1
L-03490,2023-02-13,0.3126110677842414,3,25,5895.89970893927,organic,1,healthcare,medium,0
L-03149,2023-02-13,0.2768032873910471,4,19,6021.258637102637,referral,1,healthcare,medium,0
L-00321,2023-02-13,0.06697801313198992,1,10,14177.662176323143,referral,1,saas,large,1
L-00479,2023-02-13,0.9441436470762746,2,20,13036.190361761777,paid_search,1,finance,large,1
L-01815,2023-02-14,0.39025862894719543,2,46,8722.466383046143,paid_search,0,saas,large,1
L-01537,2023-02-14,0.5921769448817807,1,57,7087.861664163332,referral,0,manufacturing,medium,0
L-02910,2023-02-14,0.120577441015987,6,43,5516.061350564103,paid_search,1,saas,medium,0
L-00807,2023-02-14,0.7310298731484106,1,37,14472.904299303167,outbound,1,saas,large,1
L-01866,2023-02-14,0.5638058980177268,3,18,1295.1104697459098,organic,1,saas,small,0
L-02243,2023-02-14,0.5087931387734813,7,46,16135.486771665974,outbound,0,retail,large,0
L-03033,2023-02-14,0.5247951503334181,3,10,2886.2239135332984,organic,0,manufacturing,small,0
L-01483,2023-02-14,0.5629822420663771,3,24,6159.503292960972,outbound,0,manufacturing,medium,0
L-03590,2023-02-14,0.4267297995769125,1,59,6479.353401858722,outbound,0,healthcare,medium,0
L-01488,2023-02-14,0.20864533255599838,5,40,19419.761891565828,organic,0,finance,large,0
L-03790,2023-02-14,0.8199899477787728,2,40,5530.27142956296,referral,1,retail,medium,1
L-01465,2023-02-14,0.7930207886015898,3,40,9568.772736814804,outbound,0,manufacturing,large,1
L-02722,2023-02-15,0.26733271445757245,6,10,2188.5594328701045,organic,1,finance,small,0
L-01320,2023-02-15,0.01246565983788206,2,28,13479.64382330579,referral,0,healthcare,large,0
L-01578,2023-02-15,0.7452811721545722,4,52,4217.374877141167,organic,0,manufacturing,medium,0
L-00500,2023-02-15,0.03387779514255651,2,48,12041.223539324003,paid_search,1,saas,large,0
L-02852,2023-02-15,0.805586105695467,4,35,6144.5995399506855,outbound,1,manufacturing,medium,0
L-01215,2023-02-15,0.7479016021481752,3,22,1210.3130470094902,referral,0,finance,small,0
L-03026,2023-02-15,0.4348841544214562,2,16,3626.9201268265956,referral,1,retail,medium,1
L-00119,2023-02-15,0.24024894827964172,3,54,3915.57357824002,paid_search,1,manufacturing,medium,0
L-00872,2023-02-15,0.020261128204139167,1,40,5353.152909159649,organic,1,saas,medium,0
L-02214,2023-02-16,0.5675502865481917,1,35,2226.2626764820325,paid_search,0,healthcare,small,0
L-02505,2023-02-16,0.3974740836906482,1,49,3872.1134388771293,organic,1,manufacturing,medium,0
L-02680,2023-02-16,0.9441151154965282,2,11,9774.047888490302,paid_search,1,healthcare,large,0
L-00364,2023-02-16,0.6652139656041213,2,3,15317.405153242427,referral,0,finance,large,1
L-00725,2023-02-16,0.7408152316357867,4,29,16197.09864360977,paid_search,0,healthcare,large,0
L-02213,2023-02-16,0.11348493310171182,4,18,10832.74676361164,outbound,0,manufacturing,large,0
L-00537,2023-02-16,0.37728183906136314,5,15,4762.645169750704,paid_search,1,retail,medium,1
L-01019,2023-02-16,0.23467226546159414,0,8,2632.447797533489,event,0,manufacturing,small,0
L-00312,2023-02-17,0.3846834726613414,1,32,7286.650849421773,paid_search,0,manufacturing,medium,0
L-01049,2023-02-17,0.24867466203617328,5,27,8861.683876953788,paid_search,0,finance,large,0
L-00496,2023-02-17,0.5522531203440096,2,1,15948.522794605838,outbound,0,healthcare,large,1
L-02785,2023-02-17,0.8680172944325221,5,46,2551.211733724104,event,1,healthcare,small,1
L-01342,2023-02-17,0.15760151328847838,2,53,8887.619509096376,paid_search,0,saas,large,1
L-02268,2023-02-17,0.7930794326950212,3,4,1014.4009813501623,organic,1,retail,small,1
L-03304,2023-02-17,0.0122568018650272,0,37,1002.7025100793508,paid_search,0,healthcare,small,0
L-00945,2023-02-17,0.41827731922836675,3,31,7002.355609663595,referral,1,manufacturing,medium,1
L-00777,2023-02-17,0.5140481960388648,1,12,2353.1150142477372,outbound,1,healthcare,small,1
L-00723,2023-02-17,0.41034135889904155,2,42,12774.457630804603,paid_search,0,retail,large,0
L-02363,2023-02-17,0.9788086544470412,4,5,4100.357203841967,outbound,0,saas,medium,0
L-03369,2023-02-17,0.3156969058381931,1,33,16133.957592140947,outbound,1,retail,large,1
L-01945,2023-02-17,0.8817194232747706,4,22,1739.8385775817007,outbound,0,retail,small,1
L-00197,2023-02-17,0.5122429711066271,4,50,27023.279594800057,organic,0,finance,large,1
L-03160,2023-02-17,0.9912000307762511,4,50,5505.05639931673,outbound,1,saas,medium,0
L-02699,2023-02-17,0.7757258140222779,4,17,9049.115154426352,organic,0,retail,large,1
L-02509,2023-02-18,0.3214006801424768,2,27,10607.302202512356,outbound,1,retail,large,0
L-03529,2023-02-18,0.8105606101181794,4,49,5425.889767702473,outbound,1,retail,medium,1
L-01618,2023-02-18,0.3205840624499061,3,6,4752.41749017905,organic,0,retail,medium,0
L-01875,2023-02-18,0.4123107268572347,5,22,5728.711037924765,paid_search,0,manufacturing,medium,0
L-01156,2023-02-18,0.07023337088670323,1,53,10401.507004118837,paid_search,0,manufacturing,large,1
L-00862,2023-02-18,0.3177223348092938,1,35,5010.472529679654,organic,1,saas,medium,0
L-00783,2023-02-18,0.3514108513995381,3,23,3731.755138526325,referral,0,healthcare,medium,1
L-00417,2023-02-18,0.5276363606044822,1,16,2310.376763327359,paid_search,1,retail,small,0
L-03650,2023-02-18,0.8833811820915227,1,51,4626.7089692407735,referral,1,retail,medium,1
L-03348,2023-02-18,0.6661786521150226,2,16,3913.946134034979,organic,0,healthcare,medium,1
L-01237,2023-02-19,0.28486469044389007,7,51,2767.8122279991353,organic,0,finance,small,0
L-00385,2023-02-19,0.7622513483035116,5,20,2085.061200649084,organic,1,finance,small,0
L-00435,2023-02-19,0.9569715846307795,4,40,2536.96080498725,organic,0,retail,small,1
L-03498,2023-02-19,0.023528109823277354,1,5,15897.830555909371,organic,0,saas,large,0
L-00782,2023-02-19,0.6377900401345777,7,17,7877.023132869041,outbound,0,saas,medium,1
L-00873,2023-02-19,0.24954817593872036,2,35,4179.168950571941,referral,0,healthcare,medium,0
L-03972,2023-02-19,0.5354455210588809,4,8,7178.483850484221,outbound,1,finance,medium,1
L-01604,2023-02-19,0.9355508567393197,4,24,12467.258284393007,outbound,0,finance,large,0
L-02922,2023-02-19,0.27576207549506915,3,46,12812.10309137807,paid_search,1,finance,large,0
L-01609,2023-02-20,0.2257784365797103,6,10,9657.033814344617,referral,0,saas,large,1
L-03063,2023-02-20,0.14491415685833986,3,29,8795.983741873115,referral,1,retail,large,0
L-02818,2023-02-20,0.540571851888662,1,32,6515.0307734648,outbound,1,retail,medium,0
L-01629,2023-02-20,0.18976813721076813,2,42,5581.860341391147,paid_search,0,manufacturing,medium,0
L-03773,2023-02-20,0.5270220492923754,2,26,979.4983780208945,organic,1,manufacturing,small,1
L-02079,2023-02-20,0.45069344386738663,4,24,8204.657774204275,referral,0,retail,large,1
L-01927,2023-02-20,0.8286478479269953,0,50,5959.38453619133,organic,1,retail,medium,0
L-00156,2023-02-20,0.0978832802148597,0,20,8014.1668500835185,paid_search,0,finance,large,0
L-02822,2023-02-20,0.6649036790414772,7,35,2115.495057426391,referral,1,healthcare,small,0
L-03820,2023-02-20,0.6959336024021688,3,31,4269.677055847902,organic,0,retail,medium,0
L-02829,2023-02-20,0.9089730055498839,0,22,5194.0220743444115,paid_search,1,finance,medium,1
L-00220,2023-02-21,0.35516488699387183,2,20,3864.9844922263746,organic,1,finance,medium,0
L-02698,2023-02-21,0.5249103799549136,4,54,3547.681485286718,event,0,manufacturing,medium,0
L-02908,2023-02-21,0.6824892860020683,0,25,3482.533864071915,outbound,0,retail,medium,0
L-01004,2023-02-21,0.08448089567707195,2,20,1927.5167838699679,event,1,manufacturing,small,0
L-00073,2023-02-21,0.8554753634178817,2,43,1831.848679707833,referral,0,saas,small,1
L-03512,2023-02-21,0.4680853814555932,2,53,5289.614806088223,outbound,1,finance,medium,0
L-02005,2023-02-21,0.18413921714918247,2,56,4857.0824563207925,event,0,retail,medium,0
L-00017,2023-02-21,0.032043589378177195,1,53,5076.166536215305,organic,0,finance,medium,0
L-00704,2023-02-21,0.7095584039482209,1,5,3129.099142749635,paid_search,0,retail,medium,1
L-02696,2023-02-21,0.40021202117659815,3,44,5886.1980150802765,outbound,0,saas,medium,1
L-03164,2023-02-21,0.6488469339936108,4,35,1334.9372082251334,paid_search,1,retail,small,0
L-02549,2023-02-21,0.2837580958059338,1,19,4663.852887027588,referral,1,saas,medium,0
L-00944,2023-02-21,0.2836011496055739,3,25,7486.140611099375,referral,0,healthcare,medium,0
L-01804,2023-02-21,0.020144471496602256,2,58,19070.41498845067,referral,0,healthcare,large,0
L-03347,2023-02-21,0.7487375195490611,3,30,7104.430821923484,organic,0,saas,medium,0
L-02103,2023-02-21,0.3058372404125671,5,18,2767.990224199142,outbound,1,healthcare,small,0
L-00758,2023-02-21,0.6741530672939647,6,41,6512.622494532507,outbound,1,manufacturing,medium,1
L-03944,2023-02-22,0.037274887993038686,2,26,1984.35220055496,organic,0,saas,small,0
L-01775,2023-02-22,0.4913035326998998,6,52,3793.447739323658,event,0,saas,medium,1
L-01925,2023-02-22,0.5600574762362305,1,59,1990.0694991685052,outbound,0,healthcare,small,0
L-03101,2023-02-22,0.29455607496639935,2,25,11157.69036869501,outbound,0,saas,large,0
L-00442,2023-02-22,0.2024052795037623,5,3,4735.687396174949,event,1,healthcare,medium,0
L-00433,2023-02-22,0.3224633185817777,4,27,6055.394884037433,outbound,1,manufacturing,medium,0
L-00669,2023-02-22,0.46727336789233453,5,51,4709.023093016075,paid_search,1,retail,medium,0
L-03021,2023-02-22,0.8399340941971882,4,30,4265.671600798589,referral,0,healthcare,medium,1
L-01644,2023-02-22,0.051805115639873445,2,43,7025.356497733914,outbound,0,saas,medium,0
L-03286,2023-02-22,0.7849619132881778,7,59,5148.360816741819,outbound,1,saas,medium,0
L-02084,2023-02-22,0.5401419523330292,4,18,3048.050658086611,referral,1,healthcare,medium,1
L-02430,2023-02-22,0.30812696203626844,3,13,6576.1420209173,event,0,saas,medium,0
L-00413,2023-02-22,0.5374375733539766,5,37,9651.634759300987,paid_search,1,retail,large,0
L-00947,2023-02-23,0.7983508127598611,2,49,2675.2113957018764,event,0,saas,small,1
L-00603,2023-02-23,0.7534605394363417,6,13,11881.99017001887,outbound,0,manufacturing,large,0
L-01894,2023-02-23,0.9246191784832176,1,19,3881.0666627031737,organic,1,healthcare,medium,1
L-02760,2023-02-23,0.501661842065483,4,28,7084.031783849902,outbound,0,saas,medium,0
L-03537,2023-02-23,0.6066785152579738,7,6,14476.117271360556,outbound,1,finance,large,1
L-01357,2023-02-23,0.4806091484927877,5,53,3447.7670146525675,organic,0,healthcare,medium,0
L-03526,2023-02-23,0.3063462371777058,3,17,1687.307971662483,outbound,1,saas,small,1
L-02479,2023-02-23,0.9701365112382403,1,11,5305.127144690643,referral,0,healthcare,medium,0
L-02206,2023-02-23,0.19006088660813114,1,13,5482.989979570284,paid_search,0,retail,medium,1
L-03268,2023-02-23,0.9169565858617845,2,6,5800.5054882680815,referral,1,finance,medium,1
L-00681,2023-02-24,0.8536506690045002,2,28,10607.27008787413,outbound,0,saas,large,0
L-02726,2023-02-24,0.8042768327775744,5,38,4120.202512125838,organic,0,healthcare,medium,1
L-03605,2023-02-24,0.5565555157209455,3,59,4209.219996577796,outbound,0,finance,medium,0
L-03307,2023-02-24,0.2945493537899925,3,24,2560.7928166447123,event,1,healthcare,small,1
L-02377,2023-02-24,0.1952416230296704,6,57,1798.3745937978463,organic,0,saas,small,0
L-01818,2023-02-24,0.6858304476238237,5,17,8352.980889655448,outbound,0,saas,large,0
L-00822,2023-02-24,0.05405431161859919,5,46,5578.656929784722,organic,0,manufacturing,medium,1
L-01341,2023-02-24,0.8217730593732004,4,1,8485.730553864782,organic,0,healthcare,large,1
L-00619,2023-02-25,0.9021496684090012,3,11,4522.0465446223025,organic,0,finance,medium,0
L-01444,2023-02-25,0.8789688723864574,2,14,3651.0647636234307,organic,0,saas,medium,0
L-01527,2023-02-25,0.15352829404463053,4,7,2434.94753873015,referral,1,saas,small,1
L-02735,2023-02-25,0.7459443559358149,4,5,5759.407303468694,event,0,manufacturing,medium,1
L-01835,2023-02-25,0.4398533005916445,1,58,4381.415918433239,outbound,0,healthcare,medium,0
L-00720,2023-02-25,0.5122890427049458,1,16,2301.210224127646,outbound,1,saas,small,1
L-00117,2023-02-25,0.03956020839019181,6,36,8059.280834170736,referral,0,healthcare,large,0
L-03888,2023-02-25,0.8427622848520179,5,8,9392.567197934182,event,0,healthcare,large,1
L-02107,2023-02-25,0.727873713022602,6,21,1338.7783350865345,outbound,0,saas,small,1
L-02209,2023-02-25,0.2024853452445461,4,53,2986.331354446686,organic,0,saas,small,0
L-00768,2023-02-25,0.8411200645043214,5,49,14844.444039733038,paid_search,0,finance,large,0
L-00099,2023-02-25,0.23846644371574255,3,7,875.0325479932184,referral,1,saas,small,1
L-02233,2023-02-25,0.7729970261914273,2,10,4260.182073524807,outbound,0,healthcare,medium,0
L-00328,2023-02-26,0.5736406687957091,5,39,18195.36064569013,outbound,1,finance,large,0
L-01089,2023-02-26,0.9190871279685557,2,20,4303.41441620744,paid_search,1,healthcare,medium,1
L-03513,2023-02-26,0.32711225602116145,1,35,2806.7361924251422,outbound,1,healthcare,small,0
L-01186,2023-02-26,0.7270109059613554,4,30,11761.614348675559,organic,1,retail,large,1
L-03248,2023-02-26,0.10293904704739976,2,5,729.5790843904673,paid_search,0,finance,small,1
L-03203,2023-02-26,0.45917703660615206,1,16,14537.533724371693,referral,0,healthcare,large,0
L-03992,2023-02-26,0.9633793497185212,9,41,1559.9835793657862,outbound,1,saas,small,1
L-03834,2023-02-26,0.5494677493399441,3,0,3977.1888191796584,paid_search,0,retail,medium,0
L-00305,2023-02-26,0.32464366711033366,2,54,4006.8908332421965,outbound,1,finance,medium,0
L-00240,2023-02-26,0.2968684855074143,4,6,3838.3022230198094,outbound,0,retail,medium,0
L-00461,2023-02-26,0.6790515562879931,3,50,2941.8104479250605,paid_search,1,healthcare,small,0
L-01962,2023-02-27,0.6947983112487609,5,29,6875.811996865095,referral,0,manufacturing,medium,0
L-00255,2023-02-27,0.5219801141180507,1,26,3551.682252359594,paid_search,0,finance,medium,0
L-02518,2023-02-27,0.7631870823952438,2,16,4290.5933071067675,organic,0,saas,medium,1
L-01062,2023-02-27,0.24447584248583953,1,43,3976.278724194832,referral,0,saas,medium,0
L-00407,2023-02-27,0.29741195909358,7,49,4526.609232801156,referral,0,retail,medium,0
L-03670,2023-02-27,0.6151895383301841,3,40,3296.435769217031,referral,1,healthcare,medium,0
L-00527,2023-02-27,0.9024899674229186,1,24,3170.6248709061765,referral,0,manufacturing,medium,1
L-02301,2023-02-27,0.7138606850640675,1,20,4021.059625700917,outbound,1,retail,medium,0
L-01611,2023-02-27,0.3275120783131492,0,5,1393.227791254118,paid_search,0,manufacturing,small,0
L-00833,2023-02-27,0.8264105499727091,4,12,5204.4799434233855,outbound,1,manufacturing,medium,1
L-00923,2023-02-28,0.6741443008931345,3,46,11206.144793828926,outbound,1,finance,large,0
L-03057,2023-02-28,0.5496338106932469,2,58,10818.817725811658,event,0,saas,large,1
L-02329,2023-02-28,0.9203623612948049,4,44,6868.823805227331,outbound,0,saas,medium,1
L-00521,2023-02-28,0.5633162416979622,3,16,6537.523807308239,organic,0,healthcare,medium,0
L-01934,2023-02-28,0.4970906618065981,2,50,12945.297728976853,referral,1,saas,large,1
L-01574,2023-03-01,0.32231971814342186,6,9,5013.151344472081,referral,1,manufacturing,medium,0
L-02890,2023-03-01,0.2250236296846524,3,4,2740.8741442950386,outbound,0,saas,small,1
L-02662,2023-03-01,0.4547692924755936,3,23,7744.765874074519,paid_search,0,manufacturing,medium,0
L-02888,2023-03-01,0.3938347561850223,3,37,1897.14912453581,paid_search,0,saas,small,0
L-00974,2023-03-01,0.5057246994541248,3,44,27080.320810589088,paid_search,0,healthcare,large,1
L-03068,2023-03-01,0.27624614103391154,4,36,6106.714395328114,paid_search,0,finance,medium,0
L-01606,2023-03-01,0.14319673774312158,2,50,3461.714522481686,outbound,0,finance,medium,0
L-00456,2023-03-01,0.6061964288878109,3,12,2078.2156438461807,outbound,1,finance,small,0
L-00937,2023-03-01,0.08588620943757286,3,52,4186.282812235708,organic,1,retail,medium,0
