entity_id,as_of_date,engagement_score,num_interactions,last_contact_days_ago,amount,source,sales_rep_available,industry,deal_size_band,converted
L-02750,2023-04-09,0.1966728262882963,2,57,4572.741638806713,event,0,manufacturing,medium,0
L-01891,2023-04-09,0.6633152793727001,2,7,4080.147331038695,organic,1,retail,medium,0
L-03332,2023-04-10,0.24675613927720963,1,15,32218.4621029534,outbound,1,saas,large,0
L-03060,2023-04-10,0.16861876183156788,1,58,1491.322456813831,paid_search,1,manufacturing,small,0
L-03862,2023-04-10,0.6460117239708396,2,22,17179.462188838374,referral,0,retail,large,1
L-00507,2023-04-10,0.9370627248797014,0,25,2443.2343250201184,paid_search,1,manufacturing,small,1
L-00616,2023-04-10,0.19748205186327816,9,2,3799.399875531205,event,1,manufacturing,medium,1
L-02236,2023-04-10,0.38430665910395756,3,37,6716.044680966916,event,1,healthcare,medium,1
L-00924,2023-04-10,0.05999083458534826,3,12,1519.7775360958847,paid_search,1,healthcare,small,0
L-03702,2023-04-10,0.06328363340203702,0,33,3485.5549632097977,paid_search,0,manufacturing,medium,0
L-01562,2023-04-10,0.9045063504194472,6,39,2001.4041069403675,paid_search,0,manufacturing,small,1
L-03430,2023-04-10,0.35730898287717483,1,48,35021.534884323126,outbound,1,manufacturing,large,0
L-01903,2023-04-10,0.5303450176108518,3,11,9375.159383885539,organic,0,manufacturing,large,0
L-03594,2023-04-10,0.5698398882320085,5,15,11304.371005951742,organic,0,saas,large,1
L-00567,2023-04-10,0.09995185577451304,4,43,5628.776012430359,organic,0,retail,medium,0
L-01817,2023-04-11,0.2798259183947872,2,28,5654.974707042907,organic,0,healthcare,medium,0
L-01412,2023-04-11,0.5111729625007231,5,1,8253.145323464825,event,1,retail,large,1
L-02398,2023-04-11,0.15701132415179186,2,6,11279.615361609422,outbound,1,healthcare,large,1
L-00482,2023-04-11,0.10575013746151407,1,36,1412.3379353241482,outbound,0,manufacturing,small,0
L-03717,2023-04-11,0.9967566731443,2,20,12199.988853410745,paid_search,1,retail,large,0
L-01851,2023-04-12,0.27769793046320923,2,3,4738.483424542485,organic,0,healthcare,medium,0
L-00695,2023-04-12,0.16586602972334286,1,38,4754.241884190143,outbound,0,finance,medium,0
L-01561,2023-04-12,0.5039329644302343,4,37,3591.1052534693326,referral,0,saas,medium,1
L-01306,2023-04-12,0.06188547702557645,2,56,6455.416395712421,outbound,1,manufacturing,medium,0
L-01941,2023-04-12,0.18565769561737033,1,4,7572.684905608841,outbound,1,saas,medium,0
L-03305,2023-04-12,0.63222953708832,4,49,9812.456632852121,outbound,0,finance,large,0
L-03221,2023-04-12,0.5608615729363878,4,31,3213.849600223066,organic,1,finance,medium,1
L-01659,2023-04-12,0.057290746722285846,1,12,6028.520017961986,referral,0,healthcare,medium,0
L-03390,2023-04-12,0.5618778348930105,1,17,4834.245264685142,outbound,0,manufacturing,medium,0
L-00918,2023-04-12,0.03447099283276278,2,39,5110.845441248869,outbound,0,healthcare,medium,0
L-02607,2023-04-13,0.2177983352203149,1,2,7960.665559773309,organic,0,saas,medium,1
L-03318,2023-04-13,0.40688595991485366,1,54,6820.849745676498,paid_search,1,healthcare,medium,0
L-00932,2023-04-13,0.5631355435851098,3,11,5199.481953066184,outbound,0,retail,medium,0
L-02125,2023-04-13,0.15256560468381297,5,55,1960.1304592124002,organic,0,manufacturing,small,0
L-00345,2023-04-13,0.06639827904327456,2,25,2349.2443795824647,referral,0,manufacturing,small,0
L-01424,2023-04-13,0.1541908821896315,2,17,4535.73411550701,organic,0,manufacturing,medium,0
L-02345,2023-04-13,0.9496353881767499,3,10,26583.44087228811,event,0,finance,large,1
L-03792,2023-04-13,0.13245139814420437,3,58,2954.349662431671,organic,1,finance,small,0
L-02187,2023-04-14,0.13391564365355846,4,28,3811.216787818078,outbound,1,manufacturing,medium,0
L-02420,2023-04-14,0.30495551374919483,2,9,4111.709360618631,event,0,retail,medium,0
L-01803,2023-04-14,0.17820685648046553,1,9,10679.205132630981,event,1,healthcare,large,0
L-03973,2023-04-14,0.9954090615445003,3,54,4070.0819001220766,outbound,0,finance,medium,1
L-01178,2023-04-14,0.004363621514715366,6,13,5488.719578660207,paid_search,0,retail,medium,0
L-03467,2023-04-14,0.141393428077766,7,16,7832.277660575053,referral,0,finance,medium,1
L-02078,2023-04-14,0.15624123976064241,1,52,2236.485863121817,organic,1,saas,small,0
L-03565,2023-04-15,0.24711928836901997,2,30,11004.28739562348,paid_search,0,healthcare,large,0
L-00210,2023-04-15,0.9997653369143439,2,3,3210.3815660461196,event,0,healthcare,medium,0
L-02417,2023-04-15,0.013972719418462565,2,15,12729.450068674647,referral,1,finance,large,0
L-02894,2023-04-15,0.6919933663865142,4,57,4792.220743797765,outbound,1,manufacturing,medium,0
L-00379,2023-04-15,0.6938593342090014,1,7,1305.3304331512666,paid_search,0,healthcare,small,1
L-01501,2023-04-15,0.5705091529455913,4,1,5573.9979395247965,referral,0,healthcare,medium,0
L-01620,2023-04-16,0.6218113844531371,1,20,30900.49082156189,outbound,0,retail,large,1
L-03215,2023-04-16,0.4487315194162592,2,32,3699.4762602113215,event,0,healthcare,medium,0
L-01296,2023-04-16,0.7562942217034505,3,8,4618.996757021712,organic,0,healthcare,medium,1
L-03514,2023-04-16,0.11016059605332329,6,30,3680.1183127240147,outbound,0,saas,medium,0
L-01458,2023-04-16,0.020442983142750837,1,13,2270.933907469118,organic,1,retail,small,0
L-02491,2023-04-16,0.8504311844863662,3,30,12871.850937755991,outbound,1,finance,large,1
L-00208,2023-04-16,0.15629132196097506,4,10,3738.051926496273,outbound,0,retail,medium,0
L-01881,2023-04-16,0.9145992443717617,2,51,23299.163562751924,organic,1,retail,large,1
L-03719,2023-04-16,0.1003293178450484,2,36,3697.3934490069887,event,0,finance,medium,1
L-03199,2023-04-16,0.5428742880953146,2,37,3915.424218883359,paid_search,1,finance,medium,0
L-01428,2023-04-17,0.9242897594096086,2,4,5072.443063964688,outbound,0,retail,medium,1
L-00291,2023-04-17,0.7081844867591174,3,2,1622.0395133721183,referral,0,manufacturing,small,1
L-00617,2023-04-17,0.8608861685209939,3,25,1847.9940708778208,paid_search,1,manufacturing,small,0
L-00205,2023-04-17,0.587634974653043,6,39,4779.167454390726,outbound,1,healthcare,medium,1
L-01260,2023-04-17,0.07931689918144824,3,18,1338.0975969530666,paid_search,1,finance,small,0
L-03301,2023-04-17,0.6133592364083679,0,16,1377.060994925658,paid_search,1,manufacturing,small,0
L-02300,2023-04-17,0.47178572016302656,3,34,12246.332585840299,outbound,0,healthcare,large,0
L-01700,2023-04-17,0.8833452707029679,1,27,3639.958351355981,organic,0,saas,medium,1
L-01122,2023-04-18,0.3312510603113281,4,50,1512.1127094075232,organic,0,healthcare,small,0
L-03753,2023-04-18,0.7528858036578309,1,45,5147.620936618593,referral,1,saas,medium,0
L-03167,2023-04-18,0.7462818127353477,2,33,18889.716979931312,organic,0,saas,large,0
L-01672,2023-04-18,0.29625473537930547,3,1,3816.1457147755077,paid_search,1,retail,medium,0
L-01010,2023-04-18,0.29293590650383716,4,33,20531.13822068301,outbound,1,retail,large,0
L-02332,2023-04-18,0.06762000762929499,6,0,9767.64691488881,event,0,retail,large,0
L-00508,2023-04-18,0.5324153197128694,9,21,5825.555332002299,event,1,finance,medium,1
L-02576,2023-04-19,0.821374136327675,4,46,6265.724641940529,paid_search,0,saas,medium,0
L-02429,2023-04-19,0.02983210801298508,4,6,1704.2233493615413,referral,1,retail,small,0
L-00215,2023-04-19,0.0877593827715506,5,17,3303.097962769312,organic,0,saas,medium,0
L-02657,2023-04-19,0.10736584968653018,5,16,6658.189431996617,event,1,retail,medium,1
L-00743,2023-04-19,0.7648120006111286,3,37,11259.322457395028,paid_search,1,healthcare,large,1
L-00778,2023-04-19,0.2597422520866369,5,16,6898.17589725854,outbound,1,healthcare,medium,0
L-00889,2023-04-19,0.1268587479617168,5,56,7303.07411169779,organic,1,saas,medium,0
L-02237,2023-04-19,0.8681548265290678,4,41,5127.984297854307,organic,1,finance,medium,1
L-01639,2023-04-20,0.5343784432636106,1,41,2209.5985712430897,outbound,1,saas,small,0
L-00504,2023-04-20,0.2771981402105398,1,4,1703.5667698610062,referral,0,retail,small,1
L-03099,2023-04-20,0.861825099441743,2,41,9593.415661783825,organic,0,finance,large,0
L-01321,2023-04-20,0.434035615756316,5,0,4394.271618830551,referral,1,finance,medium,0
L-03031,2023-04-20,0.8516418262967486,2,19,3308.289345723031,organic,1,finance,medium,1
L-01490,2023-04-20,0.5882685546050872,2,11,18400.077718732773,organic,0,retail,large,1
L-03059,2023-04-20,0.05548598652431469,0,57,2743.3670686159426,paid_search,1,retail,small,0
L-03303,2023-04-20,0.33544592594926104,1,14,4894.274401152938,organic,0,retail,medium,1
L-00038,2023-04-21,0.6013727628113479,3,13,2994.2093436218784,referral,1,manufacturing,small,1
L-00142,2023-04-21,0.7668755681071976,4,7,2980.676036538518,organic,1,finance,small,0
L-03306,2023-04-21,0.9986954925203827,3,6,4745.090253273185,paid_search,1,saas,medium,0
L-03795,2023-04-21,0.6254640887729238,1,58,14555.736299980701,outbound,0,manufacturing,large,0
L-00110,2023-04-21,0.5191672349143215,4,14,3455.201848234432,organic,1,retail,medium,1
L-03082,2023-04-21,0.4167010235680072,4,28,9000.003005647084,outbound,1,finance,large,1
L-00280,2023-04-21,0.42022247903243815,1,55,5252.1163479011,event,1,retail,medium,0
L-02105,2023-04-21,0.0954834119592175,3,16,7591.111221141119,outbound,0,saas,medium,0
L-03211,2023-04-21,0.24510028233503256,1,16,2382.645516536453,referral,0,saas,small,1
L-02954,2023-04-21,0.2277871909612047,1,33,5152.520990295235,organic,0,retail,medium,0
L-02848,2023-04-22,0.13660440277965535,2,39,3575.4852973609604,paid_search,1,healthcare,medium,1
L-00949,2023-04-22,0.8752944836508485,0,32,9606.238135794198,paid_search,0,finance,large,1
L-01191,2023-04-22,0.026855776926427932,4,4,6424.27694047402,outbound,0,healthcare,medium,0
L-00412,2023-04-22,0.4169125367187445,2,37,5463.021479302207,referral,1,healthcare,medium,0
L-02044,2023-04-22,0.48055989079891825,6,18,3590.7698691907403,outbound,0,saas,medium,0
L-01793,2023-04-22,0.1535216809311989,6,55,8714.780416401034,referral,1,finance,large,0
L-02310,2023-04-23,0.5203551859654679,7,54,2983.7592444212614,referral,0,manufacturing,small,0
L-01916,2023-04-23,0.5187017282946167,2,18,2799.6121908973596,event,0,healthcare,small,0
L-02110,2023-04-23,0.3216223382192459,5,42,4859.12256049497,paid_search,1,manufacturing,medium,1
L-02108,2023-04-23,0.9153265276899616,3,23,6076.966140616284,referral,1,healthcare,medium,0
L-01998,2023-04-23,0.339662463804297,2,2,1935.8025123448208,paid_search,0,retail,small,0
L-01550,2023-04-23,0.8636820394218702,1,43,3602.638799401189,referral,0,saas,medium,1
L-01999,2023-04-23,0.18035372163448304,2,41,5185.215786666963,paid_search,0,finance,medium,1
L-00151,2023-04-23,0.03417941092826016,6,13,23886.937183990274,paid_search,0,saas,large,1
L-00313,2023-04-23,0.18070619576680946,3,24,8612.98733029493,event,0,finance,large,1
L-01027,2023-04-23,0.859680301241987,4,25,1545.980056067095,organic,1,saas,small,1
L-00398,2023-04-23,0.12392589275351495,3,22,2707.331550783424,organic,0,manufacturing,small,0
L-00572,2023-04-23,0.7510087528825579,4,43,14133.33904484488,paid_search,1,retail,large,1
L-02705,2023-04-24,0.29693873781772273,3,50,10525.807939637914,outbound,1,healthcare,large,0
L-03598,2023-04-24,0.5744676592713583,4,14,3668.450482432036,event,0,finance,medium,0
L-01409,2023-04-24,0.10081137780178007,1,28,4389.030759214196,referral,1,manufacturing,medium,0
L-01381,2023-04-24,0.8662757734159724,3,55,3923.672707654947,outbound,1,manufacturing,medium,0
L-02786,2023-04-24,0.31889851884048703,2,12,9637.642175231595,organic,0,retail,large,0
L-03419,2023-04-24,0.3534069764530914,2,20,18035.538180893614,paid_search,0,finance,large,1
L-02870,2023-04-24,0.43341975550850664,3,17,12016.919861727945,organic,1,finance,large,0
L-00813,2023-04-24,0.03994646561762649,0,22,10477.585167094228,referral,1,saas,large,1
L-02978,2023-04-24,0.811881500707928,3,21,4735.5992513084975,organic,0,healthcare,medium,1
L-01208,2023-04-24,0.10948732570081521,0,8,1358.6372800752472,organic,0,manufacturing,small,0
L-03038,2023-04-24,0.8845149873666747,6,38,5004.807328458869,outbound,0,saas,medium,0
L-02109,2023-04-24,0.5185805923513536,3,41,3153.3923709306314,paid_search,1,finance,medium,0
L-00298,2023-04-24,0.004857337777279036,0,54,4554.658444222367,referral,1,manufacturing,medium,0
L-00533,2023-04-24,0.016482200596157015,4,36,2388.0873960971066,outbound,1,healthcare,small,0
L-01992,2023-04-25,0.08068037841466502,2,55,5420.523381900245,paid_search,0,healthcare,medium,0
L-02218,2023-04-25,0.9758945922813234,2,17,1727.2682927328801,outbound,1,finance,small,1
L-00449,2023-04-25,0.5851913513049627,4,19,9688.39948828073,paid_search,1,healthcare,large,0
L-02811,2023-04-25,0.680966600125159,2,26,8075.219212698071,paid_search,1,finance,large,1
L-02192,2023-04-25,0.5523585814504327,3,55,2302.601481772925,outbound,1,finance,small,1
L-03715,2023-04-25,0.19829801199995345,7,56,7792.6044555732215,organic,1,saas,medium,0
L-03993,2023-04-25,0.9079452465442571,3,3,10883.974975666373,paid_search,0,retail,large,1
L-00659,2023-04-26,0.22577519406626623,3,38,4133.124919405585,outbound,1,saas,medium,0
L-02397,2023-04-26,0.756515867645341,4,43,1984.4685090533642,paid_search,1,healthcare,small,1
L-03388,2023-04-26,0.4555309061899152,5,42,2652.092564989115,outbound,0,healthcare,small,0
L-02806,2023-04-26,0.4086007676272503,3,44,5878.571996941206,organic,0,healthcare,medium,0
L-02228,2023-04-26,0.5566594006874488,5,53,2387.9759041276234,event,1,healthcare,small,0
L-00480,2023-04-26,0.5051533948587487,4,40,3899.3259261940843,referral,0,manufacturing,medium,1
L-00494,2023-04-26,0.883666281572483,4,44,6650.736602790841,organic,1,finance,medium,0
L-03367,2023-04-26,0.7840609076407071,4,32,13533.73184521035,organic,0,healthcare,large,1
L-02185,2023-04-26,0.8068344471904552,4,35,6920.066665864724,paid_search,0,retail,medium,0
L-01229,2023-04-26,0.48351164100368105,9,56,18907.911232627514,organic,0,retail,large,0
L-02418,2023-04-26,0.002235204747397135,5,2,1187.8967280787667,outbound,1,manufacturing,small,0
L-03595,2023-04-26,0.633603785941861,3,59,1956.7760655272234,organic,1,finance,small,0
L-01482,2023-04-26,0.8383235912959066,5,40,1066.0997859552133,organic,1,saas,small,1
L-02540,2023-04-26,0.04866745484083501,3,41,3092.1527766717813,outbound,0,healthcare,medium,1
L-03293,2023-04-26,0.6681664768591647,5,48,6663.065445507716,referral,0,manufacturing,medium,0
L-02040,2023-04-26,0.44238959390094557,3,24,5397.187806664184,outbound,0,retail,medium,0
L-00840,2023-04-26,0.7869411358121238,2,45,2976.167682163661,referral,0,healthcare,small,0
L-03698,2023-04-26,0.854088746632211,5,31,9993.03230437131,paid_search,0,healthcare,large,0
L-00095,2023-04-26,0.3426502960336406,2,8,3166.1213626067643,referral,0,manufacturing,medium,1
L-00854,2023-04-26,0.758036211257836,0,31,6313.321043811546,organic,1,finance,medium,1
L-01113,2023-04-27,0.6564487180661819,0,35,2127.8179145346844,paid_search,0,retail,small,1
L-02196,2023-04-27,0.11747968591054436,5,1,2321.5063617202186,paid_search,1,healthcare,small,0
L-03524,2023-04-27,0.28170053149863017,2,22,1401.0479956933084,organic,0,saas,small,1
L-01560,2023-04-27,0.7110693539776523,3,36,8917.20647795759,organic,0,manufacturing,large,0
L-00341,2023-04-27,0.06913816246611448,3,38,1961.1300614937518,outbound,0,retail,small,0
L-02582,2023-04-27,0.8498585482468028,1,42,6041.587787921478,referral,0,healthcare,medium,0
L-03041,2023-04-27,0.15074416627609355,2,12,8576.67706427402,outbound,0,manufacturing,large,0
L-01450,2023-04-28,0.6918796596669491,4,3,4939.34337334728,outbound,1,finance,medium,1
L-01819,2023-04-28,0.8409444672987795,1,42,8160.923592045814,referral,1,saas,large,0
L-01645,2023-04-28,0.7558777308258808,4,20,3536.872241837703,paid_search,0,finance,medium,1
L-00270,2023-04-28,0.6289480171627772,2,48,5571.971231854434,event,0,manufacturing,medium,0
L-03436,2023-04-28,0.8299866489848887,3,14,3473.6592012544984,outbound,1,saas,medium,0
L-00153,2023-04-28,0.7992229216590553,5,39,9215.114144526307,referral,0,saas,large,1
L-02272,2023-04-29,0.8069229778199158,1,43,3051.4723770634387,organic,1,healthcare,medium,0
L-01337,2023-04-29,0.8831268820359235,1,0,5822.139618243656,paid_search,0,healthcare,medium,1
L-00418,2023-04-29,0.06737430513300624,3,18,8261.103963760626,paid_search,1,healthcare,large,0
L-03177,2023-04-29,0.004282810632935008,5,15,2048.411973996211,outbound,1,saas,small,0
L-02254,2023-04-29,0.8461815293449878,4,11,10456.545781820556,paid_search,0,saas,large,0
L-01580,2023-04-29,0.7657391075150608,5,28,7829.164485261659,organic,0,manufacturing,medium,1
L-00795,2023-04-29,0.5796647193100594,2,25,2922.69864115308,paid_search,0,saas,small,0
L-03591,2023-04-29,0.7911331233595482,5,22,13518.489460481735,outbound,0,finance,large,1
L-01861,2023-04-29,0.02821953217732831,5,49,3675.8643164628925,paid_search,1,retail,medium,0
L-00637,2023-04-29,0.20927734757195093,4,51,8123.395481219998,referral,0,healthcare,large,0
L-01906,2023-04-29,0.812905347695761,2,1,5985.113132273543,paid_search,0,retail,medium,1
L-01238,2023-04-30,0.35520432359600773,4,15,8404.24174113148,paid_search,1,finance,large,0
L-01399,2023-04-30,0.6479633758957883,6,38,2657.8747432783184,referral,0,saas,small,0
L-00262,2023-04-30,0.4583762911615126,1,35,6509.946995028459,event,1,saas,medium,0
L-03474,2023-04-30,0.6828946559486451,1,55,8836.699573573771,outbound,1,retail,large,0
L-01315,2023-04-30,0.06397254240827333,2,17,8742.867829983108,event,1,saas,large,1
L-00970,2023-04-30,0.46913343697211685,2,28,3720.005201848658,referral,1,healthcare,medium,1
L-00352,2023-04-30,0.23470348905189575,2,34,9664.339619641034,outbound,1,manufacturing,large,1
L-03204,2023-04-30,0.17012440561565012,1,14,2705.043845484,organic,1,healthcare,small,0
L-01402,2023-04-30,0.5234238478448924,2,43,7015.220206808019,outbound,0,manufacturing,medium,0
L-02996,2023-05-01,0.16838964864537598,4,55,1536.0639697325646,outbound,1,retail,small,1
L-00927,2023-05-01,0.5881463481140702,3,26,4275.5486079356715,paid_search,0,retail,medium,1
L-01600,2023-05-01,0.2868355546801522,5,17,17709.87973300673,organic,1,manufacturing,large,0
L-02775,2023-05-01,0.07499848929903985,2,21,9390.340935016204,event,1,saas,large,0
L-00801,2023-05-01,0.492462917000433,2,47,3627.817596925421,referral,0,manufacturing,medium,0
L-02832,2023-05-01,0.6822897186597314,2,41,6876.396303493901,outbound,0,healthcare,medium,1
L-01475,2023-05-01,0.4323354227675579,2,21,4325.36539100837,outbound,0,saas,medium,0
L-03843,2023-05-01,0.5674065746467731,4,30,12536.191534891244,organic,1,saas,large,1
L-00189,2023-05-01,0.9295989720071713,3,41,6636.816561868396,outbound,0,retail,medium,1
L-02051,2023-05-01,0.6690374301236321,1,8,3838.295163844846,organic,1,healthcare,medium,0
L-00441,2023-05-01,0.1603893240677361,6,32,2704.2862121622893,organic,1,finance,small,1
L-01366,2023-05-01,0.6940450131861471,6,33,21699.425953258702,referral,1,finance,large,1
L-01822,2023-05-01,0.5383447993330133,3,47,2759.5385491429497,event,1,manufacturing,small,0
L-02466,2023-05-01,0.16553150154503016,1,26,8251.89839938114,organic,0,finance,large,0
L-00306,2023-05-01,0.5217142141858402,4,58,12934.51047248989,paid_search,1,finance,large,1
L-03429,2023-05-01,0.6010005509356781,1,26,3701.466434575469,paid_search,1,saas,medium,0
L-02707,2023-05-02,0.42789426317924717,1,27,2893.7330349349477,paid_search,0,retail,small,1
L-00951,2023-05-02,0.7766886763492903,1,21,4252.598893237499,referral,0,saas,medium,0
L-01154,2023-05-02,0.18613875410423886,3,0,3281.9281317641075,outbound,1,manufacturing,medium,0
L-03741,2023-05-02,0.640340621124484,4,56,6071.139644111164,outbound,0,finance,medium,0
L-02020,2023-05-02,0.2216971483768232,3,10,7557.601433033205,outbound,0,finance,medium,0
L-03105,2023-05-02,0.4505398055116595,3,32,5693.839802646487,referral,0,healthcare,medium,1
L-01837,2023-05-02,0.03994192508646921,3,48,2456.0144585626063,paid_search,0,saas,small,0
L-00135,2023-05-02,0.5318238557779342,3,57,13542.419523230436,organic,0,healthcare,large,0
L-03898,2023-05-02,0.5291762192378618,3,31,2435.6023623261644,paid_search,1,finance,small,1
L-02594,2023-05-03,0.21133979326197827,0,3,27978.86135582405,event,1,retail,large,0
L-01104,2023-05-03,0.6409456721252235,5,24,2657.6895286717345,outbound,0,healthcare,small,1
L-02088,2023-05-03,0.0732459861675514,2,33,7675.833840137516,outbound,1,retail,medium,0
L-02186,2023-05-03,0.10413468760722522,7,24,3139.4476679646,event,1,manufacturing,medium,1
L-01390,2023-05-03,0.1382870014941071,5,9,4926.352327884172,outbound,1,retail,medium,0
L-00225,2023-05-03,0.25330760070564373,5,16,9051.474309967754,referral,1,healthcare,large,1
L-03341,2023-05-03,0.04233945060917599,5,59,6764.1925170453815,referral,0,retail,medium,0
L-01185,2023-05-04,0.08054494671311319,0,55,4245.94108700222,organic,0,manufacturing,medium,0
L-02354,2023-05-04,0.8924814191396805,3,48,3613.650549152866,organic,1,saas,medium,1
L-03583,2023-05-04,0.7169585958944741,4,55,8559.752684487577,referral,1,manufacturing,large,1
L-00332,2023-05-04,0.8267623598949471,2,12,4216.60291181869,organic,1,saas,medium,1
L-03696,2023-05-04,0.12389060928835782,3,14,4511.5879201407215,organic,1,saas,medium,0
L-03061,2023-05-04,0.1611922429233642,2,1,2936.2470129541994,referral,1,finance,small,1
L-03548,2023-05-04,0.6709213605539615,0,56,9360.922935215878,event,1,retail,large,0
L-00238,2023-05-04,0.3683441642063441,4,1,11388.367074778382,organic,0,saas,large,1
L-02126,2023-05-04,0.518770583216309,1,11,8032.190967280968,organic,1,finance,large,1
L-01778,2023-05-04,0.7580210831503069,5,17,5773.457501658987,organic,1,retail,medium,0
L-02308,2023-05-04,0.9399825937049925,1,15,2084.634758008245,outbound,0,healthcare,small,0
L-03372,2023-05-04,0.0302192037513499,2,34,2287.917756451396,referral,1,manufacturing,small,1
L-03502,2023-05-05,0.11271606632786002,4,38,8164.20922468468,event,1,saas,large,0
L-03941,2023-05-05,0.5943228447873232,2,4,6701.835400792175,organic,1,saas,medium,0
L-01059,2023-05-05,0.26989934395634196,6,26,1942.34552219788,event,1,saas,small,0
L-00087,2023-05-05,0.3488606520463975,2,0,8999.072784251797,referral,0,saas,large,1
L-03986,2023-05-05,0.04272389658042919,4,15,1513.1075910529726,paid_search,1,finance,small,1
L-00525,2023-05-05,0.15099313143506765,1,38,11818.428035471981,referral,1,retail,large,1
L-02780,2023-05-05,0.30861534260941903,2,47,6198.514348290984,outbound,1,retail,medium,0
L-00399,2023-05-05,0.5552556199000561,5,38,9746.344933092956,paid_search,1,finance,large,1
L-02807,2023-05-05,0.5947026719176003,0,21,3197.656554573705,paid_search,1,saas,medium,0
L-01033,2023-05-06,0.23010315405733928,1,11,3740.1914809829477,organic,1,healthcare,medium,0
L-01013,2023-05-06,0.6981902447177161,5,36,2331.731823626225,referral,1,retail,small,0
L-00748,2023-05-06,0.49702584621748225,0,47,11334.541807709062,event,1,manufacturing,large,0
L-02433,2023-05-06,0.3720037567196589,3,52,13975.881532238756,event,1,retail,large,0
L-01461,2023-05-06,0.7895582040006557,2,41,4851.3669957294915,referral,1,retail,medium,1
L-03097,2023-05-06,0.6434622341536098,1,44,1810.7702529610262,outbound,0,saas,small,0
L-01820,2023-05-06,0.7685169925989775,3,49,8308.588918447454,organic,0,healthcare,large,0
L-03163,2023-05-06,0.41510742666849476,1,42,12909.243599683969,event,1,finance,large,1
L-00747,2023-05-06,0.1866621036954298,1,7,4066.6298128348544,organic,1,finance,medium,1
L-00446,2023-05-06,0.04907404772427304,2,22,1239.2848650366657,organic,0,healthcare,small,1
L-00967,2023-05-07,0.2834655502433575,1,1,4685.0489876307465,organic,1,finance,medium,0
L-01603,2023-05-07,0.22004832047660783,7,43,19150.784552972225,outbound,1,healthcare,large,0
L-00987,2023-05-07,0.5488875890065671,4,12,1743.6220443084976,paid_search,1,manufacturing,small,1
L-03789,2023-05-07,0.4630266320888651,2,50,8677.868504742008,outbound,0,finance,large,0
L-00367,2023-05-07,0.41857479136145426,1,49,3289.2936095487785,referral,0,finance,medium,0
L-00308,2023-05-07,0.5981678800407747,3,10,4258.057496961911,paid_search,0,manufacturing,medium,1
L-00337,2023-05-07,0.3695716063567577,2,54,7916.86959811392,paid_search,0,saas,medium,0
L-02166,2023-05-07,0.019406150494017504,1,46,12237.115522926051,referral,0,healthcare,large,0
L-00798,2023-05-07,0.6794852182581039,1,0,2166.5558210455265,outbound,1,healthcare,small,0
L-01176,2023-05-07,0.8670056008565976,6,5,2754.594586612768,outbound,0,retail,small,1
L-02866,2023-05-07,0.29337517279199654,3,12,10552.134274752489,paid_search,0,healthcare,large,0
L-01585,2023-05-08,0.8007129735545269,1,33,5462.352680788934,outbound,0,finance,medium,1
L-01438,2023-05-08,0.007085354169948044,2,0,5508.916400814969,paid_search,0,healthcare,medium,0
L-01755,2023-05-08,0.34381596892437105,5,31,7211.867927319568,event,0,retail,medium,1
L-00524,2023-05-08,0.9122053404086763,3,57,4381.319901985723,paid_search,1,saas,medium,1
L-01434,2023-05-08,0.07594836590520748,1,11,4849.353543687735,referral,1,finance,medium,0
L-00553,2023-05-08,0.9500017705742079,4,49,13412.6668364803,paid_search,0,saas,large,0
L-01575,2023-05-08,0.3870171156241836,4,8,9356.218221117195,paid_search,0,finance,large,0
L-02271,2023-05-08,0.4785124609413839,3,21,9227.429958896371,organic,0,healthcare,large,0
L-02015,2023-05-08,0.5482638418332653,3,57,3626.991874261036,paid_search,1,finance,medium,1
L-01526,2023-05-08,0.10858654782155308,3,27,4759.351020397307,paid_search,0,healthcare,medium,0
L-03755,2023-05-09,0.609488887089519,4,42,9214.993437644862,organic,1,saas,large,0
L-00594,2023-05-09,0.29539079470985063,3,19,1683.5643075274597,organic,0,finance,small,0
L-02551,2023-05-09,0.6832766145179413,1,25,24228.830863033592,paid_search,1,healthcare,large,0
L-02129,2023-05-09,0.908617772515012,2,20,18633.840170607426,outbound,0,finance,large,1
L-00166,2023-05-09,0.893743128716272,4,1,11403.608951499626,event,1,finance,large,1
L-01403,2023-05-09,0.9071973733366125,3,55,2902.9738631607543,organic,1,saas,small,1
L-02927,2023-05-09,0.484960250243615,4,28,7026.824783203537,outbound,0,manufacturing,medium,1
L-02151,2023-05-09,0.5378303989980171,6,34,13778.111331693586,event,0,healthcare,large,1
L-00402,2023-05-09,0.7530732736205097,0,3,15524.411662710138,referral,0,manufacturing,large,1
L-01949,2023-05-09,0.295327576076733,3,43,12899.026445746407,event,0,saas,large,1
L-00320,2023-05-09,0.03259244324701449,3,17,2563.3450527454465,referral,0,retail,small,0
L-02483,2023-05-09,0.24148906062179398,2,49,2294.70151362508,referral,1,manufacturing,small,0
L-01503,2023-05-09,0.6448731146778622,3,22,3646.425425260342,outbound,0,retail,medium,0
L-02587,2023-05-09,0.9127369011811262,5,43,9810.969240272958,paid_search,1,saas,large,1
L-02291,2023-05-09,0.06527723447865985,4,52,2871.853335676805,referral,0,saas,small,0
L-03446,2023-05-09,0.8266487389902876,8,13,1703.4632841807409,organic,0,retail,small,1
L-02270,2023-05-09,0.9982559512152959,4,15,2717.8782801769685,organic,1,healthcare,small,1
