customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_count,total_spend,last_order,first_order,avg_order_value,days_since_last_order,lifetime_days,item_count,unique_products,unique_sellers,avg_price,review_count,avg_review_score,latest_review_score,purchase_within_60d,revenue_60d,customer_value_90d,days_to_next_purchase,as_of_date,entity_id,customer_state_code,customer_zip_prefix,category_count,review_score
007ff1d42a6a44f0e16e18d2d7d5f72e,d7dca5075c207d22e930c7ab977c80e5,37750,machado,MG,1,98.83,2017-03-30 18:55:59,2017-03-30 18:55:59,98.83,154,0,1.0,1.0,1.0,79.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,d7dca5075c207d22e930c7ab977c80e5,10,37750,1.0,5.0
496f0fd97174c54fb601fe2e6d1ec494,f13e1c06b45937692b336a84ee707023,37640,extrema,MG,1,95.76,2017-02-12 16:41:20,2017-02-12 16:41:20,95.76,200,0,1.0,1.0,1.0,79.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,f13e1c06b45937692b336a84ee707023,10,37640,1.0,5.0
7628fc111b9085fb727f1851445623a4,f090f629be1b7882aaac379b456185b5,11900,registro,SP,1,24.96,2017-02-20 08:30:20,2017-02-20 08:30:20,24.96,192,0,1.0,1.0,1.0,14.0,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,f090f629be1b7882aaac379b456185b5,25,11900,1.0,3.0
13a9f022db58ebf4d7dc4ba0c43824f0,5010e263bcfa26a71e8dd45d73eef498,3909,sao paulo,SP,1,76.62,2017-05-12 22:41:20,2017-05-12 22:41:20,76.62,111,0,1.0,1.0,1.0,67.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,5010e263bcfa26a71e8dd45d73eef498,25,3909,1.0,5.0
01415cfeb907d8ce0e17075b4c097fe9,c2154b6ca788852f644e6f56dc7abbe9,5409,sao paulo,SP,1,45.01,2016-10-09 23:50:37,2016-10-09 23:50:37,45.01,326,0,1.0,1.0,1.0,29.9,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,c2154b6ca788852f644e6f56dc7abbe9,25,5409,1.0,4.0
b567379ff604724e8cd07c7ea01239c6,3e4ff24b051b3808294d9c5f0ca9678d,4026,sao paulo,SP,1,32.09,2017-05-17 19:00:56,2017-05-17 19:00:56,32.09,106,0,1.0,1.0,1.0,16.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,3e4ff24b051b3808294d9c5f0ca9678d,25,4026,1.0,5.0
428e53086b257c10986247109dbcdad9,5669148723002fdd7645383a967f622b,14600,sao joaquim da barra,SP,1,134.27,2017-03-11 22:54:26,2017-03-11 22:54:26,134.27,173,0,1.0,1.0,1.0,117.3,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,5669148723002fdd7645383a967f622b,25,14600,1.0,4.0
1100a74fed2c76f3de1b25ada3a1ba82,f8dfd6a66122269eaeb5205089f6f086,59775,messias targino,RN,1,106.85,2017-05-09 15:39:42,2017-05-09 15:39:42,106.85,114,0,1.0,1.0,1.0,59.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,f8dfd6a66122269eaeb5205089f6f086,19,59775,1.0,5.0
5f6478ee9ad1339b32bfa4f5fe674ea8,39e4c9fa276aaa9b6af1fcd80901351c,30775,belo horizonte,MG,1,77.84,2017-01-17 15:01:33,2017-01-17 15:01:33,77.84,226,0,2.0,2.0,1.0,24.4,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,39e4c9fa276aaa9b6af1fcd80901351c,10,30775,2.0,5.0
1e7f2e27d15bd03b384838645a84ebed,e4837c6da45d3c6987e923b1e1f65ff8,27215,volta redonda,RJ,1,245.68,2017-03-20 10:24:23,2017-03-20 10:24:23,245.68,164,0,1.0,1.0,1.0,229.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,e4837c6da45d3c6987e923b1e1f65ff8,18,27215,1.0,5.0
d3e12a8123b74f8e02ad1200dafa4938,93329158de633885e924a0c207c5bd6c,93048,sao leopoldo,RS,1,132.51,2017-02-04 21:39:14,2017-02-04 21:39:14,132.51,208,0,1.0,1.0,1.0,116.0,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,93329158de633885e924a0c207c5bd6c,22,93048,1.0,3.0
cf802717497a6cd5ec39da799cf06d6c,9804da359025be919800a4d394e0012d,88790,laguna,SC,1,124.44,2017-05-04 14:30:51,2017-05-04 14:30:51,124.44,119,0,1.0,1.0,1.0,109.5,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,9804da359025be919800a4d394e0012d,23,88790,1.0,5.0
7a096b2118d6b610b1a4efb484f76750,a27633404af1d7136e86d973f05580e9,17021,bauru,SP,1,45.95,2017-04-25 20:09:27,2017-04-25 20:09:27,45.95,128,0,1.0,1.0,1.0,34.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,a27633404af1d7136e86d973f05580e9,25,17021,1.0,5.0
afc09b8f0ee2950d083a5367c077b4ea,ad738ca30f935923691b794d949794aa,81530,curitiba,PR,1,134.5,2017-03-29 11:44:01,2017-03-29 11:44:01,134.5,155,0,1.0,1.0,1.0,119.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,ad738ca30f935923691b794d949794aa,17,81530,1.0,5.0
7ba19d24f792ab4179cc00e4c1ff2ff4,4d00d27cc600ddf5d33c56753468f9e9,4785,sao paulo,SP,1,165.0,2017-05-31 22:39:38,2017-05-31 22:39:38,165.0,92,0,2.0,1.0,1.0,69.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,4d00d27cc600ddf5d33c56753468f9e9,25,4785,1.0,5.0
ae6fc90df76bb079ff2b78eb41e737ec,12cee21a740d9b276eb716032716d5e2,9852,sao bernardo do campo,SP,1,42.96,2017-03-26 18:32:53,2017-03-26 18:32:53,42.96,158,0,1.0,1.0,1.0,32.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,12cee21a740d9b276eb716032716d5e2,25,9852,1.0,5.0
8fbfb62a0a5abcb4573835d146b77c49,bce72558f421c2a875e69c282ef2ec51,13390,rio das pedras,SP,1,80.82,2017-03-29 17:44:04,2017-03-29 17:44:04,80.82,155,0,2.0,2.0,1.0,29.45,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,bce72558f421c2a875e69c282ef2ec51,25,13390,2.0,5.0
75348460d695e3d699f56ecaeffc36fe,b11ed526f7f6681196d0a59cc7ea7f71,3645,sao paulo,SP,1,142.2,2017-04-27 09:49:23,2017-04-27 09:49:23,142.2,126,0,1.0,1.0,1.0,129.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,b11ed526f7f6681196d0a59cc7ea7f71,25,3645,1.0,5.0
e636fc15d9392987ffb13a9b25bd16c7,1e16fab263da8c710d7a38d8befd2eaf,97030,santa maria,RS,1,147.14,2017-05-15 19:56:03,2017-05-15 19:56:03,147.14,108,0,1.0,1.0,1.0,112.99,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,1e16fab263da8c710d7a38d8befd2eaf,22,97030,1.0,3.0
4541591de4b160e1f08cb0e8bbebadab,038b7fcc842de60dd02e9ce81e2d44bf,31920,belo horizonte,MG,1,54.62,2017-03-28 21:09:40,2017-03-28 21:09:40,54.62,156,0,2.0,1.0,1.0,13.2,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,038b7fcc842de60dd02e9ce81e2d44bf,10,31920,1.0,5.0
129a7bc3c739aa7408c39e551839a416,12f2af906b5bda16e5746415742a0250,5073,sao paulo,SP,1,25.72,2017-04-29 20:02:54,2017-04-29 20:02:54,25.72,124,0,1.0,1.0,1.0,17.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,12f2af906b5bda16e5746415742a0250,25,5073,1.0,5.0
3b97b8e5873284156a95b6b8d11a9999,a5f8c9dce5b028ebacd64a271d13cb7a,38360,capinopolis,MG,1,60.21,2017-02-15 09:14:49,2017-02-15 09:14:49,60.21,197,0,1.0,1.0,1.0,45.0,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,a5f8c9dce5b028ebacd64a271d13cb7a,10,38360,1.0,3.0
8721213de91e5eb5867eb97de23ec440,d1085742841cb2fae8916a506086de13,88780,imbituba,SC,1,685.69,2017-01-25 19:00:25,2017-01-25 19:00:25,685.69,218,0,1.0,1.0,1.0,659.99,1.0,1.0,1.0,0,0.0,0.0,365.0,2017-09-01,d1085742841cb2fae8916a506086de13,23,88780,1.0,1.0
ae0385f6057d8cb0b9b9ff02285be0b1,d02c24c80c0dcdf22cf585b206dd89cf,79540,cassilandia,MS,1,356.12,2017-05-29 14:42:26,2017-05-29 14:42:26,356.12,94,0,1.0,1.0,1.0,339.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,d02c24c80c0dcdf22cf585b206dd89cf,11,79540,1.0,5.0
7d8c69b15f2b331d4aceffd9672c8029,c5ceb73ab5a3e6f8f7c1181ffacde6ed,91510,porto alegre,RS,1,46.05,2017-04-25 21:06:19,2017-04-25 21:06:19,46.05,128,0,1.0,1.0,1.0,30.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,c5ceb73ab5a3e6f8f7c1181ffacde6ed,22,91510,1.0,5.0
c78b68b5d559dc40d89a72c5399e60b8,cfe46dcc62486a4deee79bb87ab57c00,6765,taboao da serra,SP,1,82.97,2017-03-20 21:53:24,2017-03-20 21:53:24,82.97,164,0,1.0,1.0,1.0,69.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,cfe46dcc62486a4deee79bb87ab57c00,25,6765,1.0,5.0
862d420e0338df399fda69c18a1ae556,ee2c658af2a4b5ecdca87c7897b79026,72445,brasilia,DF,1,136.2,2017-05-01 10:02:47,2017-05-01 10:02:47,136.2,122,0,2.0,2.0,1.0,52.400000000000006,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,ee2c658af2a4b5ecdca87c7897b79026,6,72445,2.0,5.0
19b31b29791bca548448d394fda4f8d8,379db5eae5915158d0455e97c437f5bd,29400,mimoso do sul,ES,1,48.69,2017-05-21 22:34:17,2017-05-21 22:34:17,48.69,102,0,1.0,1.0,1.0,31.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,379db5eae5915158d0455e97c437f5bd,7,29400,1.0,5.0
112f9ea59ac9a9565c76c2152490fe30,d4c01fb33a50efe02b5f7ed95f566389,37800,guaxupe,MG,1,286.09,2017-04-04 18:01:45,2017-04-04 18:01:45,286.09,149,0,1.0,1.0,1.0,269.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,d4c01fb33a50efe02b5f7ed95f566389,10,37800,1.0,5.0
fb53b449e82b537c318a3a742ef82dad,b0e6a81c94855e7f45b1033dac12995e,2615,sao paulo,SP,1,95.67,2017-03-10 23:35:49,2017-03-10 23:35:49,95.67,174,0,1.0,1.0,1.0,79.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,b0e6a81c94855e7f45b1033dac12995e,25,2615,1.0,5.0
b6dc319d1713cd14e14d37d6625179a7,c97bade1ad470e9e72345f2ee1cecb0b,13847,mogi-guacu,SP,1,284.71,2017-04-12 21:33:04,2017-04-12 21:33:04,284.71,141,0,1.0,1.0,1.0,259.9,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,c97bade1ad470e9e72345f2ee1cecb0b,25,13847,1.0,4.0
a0bc11375dd3d8bdd0e0bfcbcdae64e1,ae9fd757bd2bc35c083a68cea4de561c,88161,biguacu,SC,1,71.97,2017-04-11 19:49:45,2017-04-11 19:49:45,71.97,142,0,1.0,1.0,1.0,52.9,1.0,1.0,1.0,0,0.0,0.0,365.0,2017-09-01,ae9fd757bd2bc35c083a68cea4de561c,23,88161,1.0,1.0
e8d5a2b4873087880e7b934ec1c8f1f6,9a90cd8eb50ab8bc5f3539a08aa2c3ea,1325,sao paulo,SP,1,101.44,2017-05-10 04:12:20,2017-05-10 04:12:20,101.44,113,0,2.0,2.0,1.0,38.99,1.0,1.0,1.0,0,0.0,0.0,365.0,2017-09-01,9a90cd8eb50ab8bc5f3539a08aa2c3ea,25,1325,2.0,1.0
476c004348f7706c7b3fe723356e0713,76d752a5dfa418628f25df08faecbfd1,2306,sao paulo,SP,1,32.72,2017-02-23 14:44:23,2017-02-23 14:44:23,32.72,189,0,1.0,1.0,1.0,24.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,76d752a5dfa418628f25df08faecbfd1,25,2306,1.0,5.0
2f6a7c83c088882e1cb34f7bb41a30f2,e72c54ba06b40cea8b3099c6662ef3eb,65130,paco do lumiar,MA,1,77.82,2017-04-30 12:13:24,2017-04-30 12:13:24,77.82,123,0,1.0,1.0,1.0,55.5,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,e72c54ba06b40cea8b3099c6662ef3eb,9,65130,1.0,5.0
70e6d8407a54a97e0985316f11f46ee6,49b87b6248b8e97cf8e0be1d073e6ea1,6114,osasco,SP,1,150.95,2017-04-15 17:06:36,2017-04-15 17:06:36,150.95,138,0,1.0,1.0,1.0,134.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,49b87b6248b8e97cf8e0be1d073e6ea1,25,6114,1.0,5.0
4b1d9c46c5fa2de5c66bade77ba60720,49af61609cd532146e7645dafc5df836,87060,maringa,PR,1,55.43,2017-02-01 18:00:24,2017-02-01 18:00:24,55.43,211,0,1.0,1.0,1.0,35.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,49af61609cd532146e7645dafc5df836,17,87060,1.0,5.0
789866f98a4d051812a2ad7e9c2443c0,d61c923fff01b0e448672a2159ed5757,38412,uberlandia,MG,1,1826.34,2017-05-22 22:10:22,2017-05-22 22:10:22,1826.34,101,0,1.0,1.0,1.0,1799.0,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,d61c923fff01b0e448672a2159ed5757,10,38412,1.0,4.0
f9848671987e8c9bdb4d30bfbb0dbf7e,8c00773e9fcfdb04aeea00910481c865,22725,rio de janeiro,RJ,1,87.96,2017-05-28 15:39:28,2017-05-28 15:39:28,87.96,95,0,1.0,1.0,1.0,69.9,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,8c00773e9fcfdb04aeea00910481c865,18,22725,1.0,3.0
c89ec71952197c093c9161bb737dec5d,34a0955bc5dfb973c863133bbb8ebef9,5872,sao paulo,SP,1,55.55,2017-02-24 18:23:10,2017-02-24 18:23:10,55.55,188,0,1.0,1.0,1.0,39.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,34a0955bc5dfb973c863133bbb8ebef9,25,5872,1.0,5.0
85f03d59e05ad20dc077b89342b9f710,a34dc635486de07782636bdef2afd77a,3630,sao paulo,SP,1,296.78,2017-01-25 09:09:46,2017-01-25 09:09:46,296.78,218,0,1.0,1.0,1.0,279.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,a34dc635486de07782636bdef2afd77a,25,3630,1.0,5.0
2af532c873aa98204e14929109f0c7fd,14b752df6dd62c4afcafedeee4b8cffb,78850,primavera do leste,MT,1,836.02,2017-04-06 11:53:43,2017-04-06 11:53:43,836.02,147,0,1.0,1.0,1.0,809.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,14b752df6dd62c4afcafedeee4b8cffb,12,78850,1.0,5.0
171d82ea67bc562fb6be49934affdfd7,33092ee3e3cf7f00eb5ad1ce9498b141,4812,sao paulo,SP,1,85.34,2017-05-26 11:21:29,2017-05-26 11:21:29,85.34,97,0,1.0,1.0,1.0,71.82,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,33092ee3e3cf7f00eb5ad1ce9498b141,25,4812,1.0,5.0
21d029fb9127856d43d8c335e486b404,830cc5a0496b600ec46404c8988cbe27,63905,quixada,CE,1,229.79,2017-06-02 16:52:40,2017-06-02 16:52:40,229.79,90,0,1.0,1.0,1.0,199.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,830cc5a0496b600ec46404c8988cbe27,5,63905,1.0,5.0
72683d2e19b1162853c8e8c853624a8e,8df6025e7e187171192472543413b77e,33943,ribeirao das neves,MG,1,303.02,2017-05-06 12:24:40,2017-05-06 12:24:40,303.02,117,0,1.0,1.0,1.0,239.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,8df6025e7e187171192472543413b77e,10,33943,1.0,5.0
47f94098dc1adc156b6dcf02d3524a0c,ffaa5b5559566bb4dbf71d554310e760,88020,florianopolis,SC,1,115.73,2017-05-05 16:46:55,2017-05-05 16:46:55,115.73,118,0,1.0,1.0,1.0,94.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,ffaa5b5559566bb4dbf71d554310e760,23,88020,1.0,5.0
8f0cfb786bfa2f508a5e1564f7f0a1ea,f34dfcdc027db0be5e53a0e18f1bf343,27210,volta redonda,RJ,1,139.94,2017-04-17 16:00:20,2017-04-17 16:00:20,139.94,136,0,1.0,1.0,1.0,124.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,f34dfcdc027db0be5e53a0e18f1bf343,18,27210,1.0,5.0
6668327c4285ae69687ecc0b3cd7c888,a012ae83a5e3214d951efa46b8e190fc,31360,belo horizonte,MG,1,106.87,2017-05-20 19:45:02,2017-05-20 19:45:02,106.87,103,0,1.0,1.0,1.0,89.99,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,a012ae83a5e3214d951efa46b8e190fc,10,31360,1.0,3.0
378ffabfeb53352f6624c6911cecf3f2,9b18c3eb3b506f6fbb54251af06e9588,38840,carmo do paranaiba,MG,1,254.74,2017-03-02 06:57:21,2017-03-02 06:57:21,254.74,182,0,1.0,1.0,1.0,238.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,9b18c3eb3b506f6fbb54251af06e9588,10,38840,1.0,5.0
98261b9ec4a93f00af07fb130ca45f3b,c524a85ef976ea8cb649f6da21c98d85,11250,bertioga,SP,1,157.26,2017-02-08 15:19:13,2017-02-08 15:19:13,157.26,204,0,1.0,1.0,1.0,139.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,c524a85ef976ea8cb649f6da21c98d85,25,11250,1.0,5.0
5fc94afe3011b978b89cc74c0a3fd96c,2ba1a2112bd77282cdabc322c353ff1d,80240,curitiba,PR,1,63.11,2017-04-07 23:21:05,2017-04-07 23:21:05,63.11,146,0,1.0,1.0,1.0,49.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,2ba1a2112bd77282cdabc322c353ff1d,17,80240,1.0,5.0
70ad61b9127ce58da649e90f57400914,a52d253d5b29e35279429f4d1d6eb5a3,7060,guarulhos,SP,1,76.64,2017-04-18 06:47:57,2017-04-18 06:47:57,76.64,135,0,1.0,1.0,1.0,61.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,a52d253d5b29e35279429f4d1d6eb5a3,25,7060,1.0,5.0
a95a013cc034f54bc1b6481e412ff482,8c4f031d74c40e430d12c7fbe018fe38,7033,guarulhos,SP,1,85.6,2017-02-14 16:58:11,2017-02-14 16:58:11,85.6,198,0,1.0,1.0,1.0,69.9,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,8c4f031d74c40e430d12c7fbe018fe38,25,7033,1.0,3.0
02b7163ebab30c1560be4d0ead691b00,189b4604b8f7cdc22fb7291a6dd5a164,83560,itaperucu,PR,1,35.46,2017-03-21 16:47:39,2017-03-21 16:47:39,35.46,163,0,1.0,1.0,1.0,19.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,189b4604b8f7cdc22fb7291a6dd5a164,17,83560,1.0,5.0
b73ac6c93755e492832020b47ded906f,a7756cfdda50719fed15a09df71e081b,12030,taubate,SP,1,47.51,2017-02-18 14:33:57,2017-02-18 14:33:57,47.51,194,0,1.0,1.0,1.0,32.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,a7756cfdda50719fed15a09df71e081b,25,12030,1.0,5.0
2c4976e1803bd84665c681555bf90dfe,b34ef4d4fb47da83dea5a84f7c01f476,29144,cariacica,ES,1,79.19,2017-05-21 10:51:23,2017-05-21 10:51:23,79.19,102,0,1.0,1.0,1.0,64.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,b34ef4d4fb47da83dea5a84f7c01f476,7,29144,1.0,5.0
784670620bb3b37e93bde269994d5d4f,6c087c86c54d6b22be419e1da821da22,13184,hortolandia,SP,1,123.25,2017-05-02 08:55:49,2017-05-02 08:55:49,123.25,121,0,1.0,1.0,1.0,109.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,6c087c86c54d6b22be419e1da821da22,25,13184,1.0,5.0
0b524da779a488d1550b3e717bfe03d5,eea7c506bed0997817f14da59e862db1,75555,vicentinopolis,GO,1,369.6,2017-05-29 21:18:06,2017-05-29 21:18:06,369.6,94,0,1.0,1.0,1.0,349.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,eea7c506bed0997817f14da59e862db1,8,75555,1.0,5.0
0a78f8e47a705e10082383eba3165dc4,ba4c1ae8c5e5f7f9de59ecf9723bbd97,88036,florianopolis,SC,1,95.8,2017-04-06 12:22:49,2017-04-06 12:22:49,95.8,147,0,1.0,1.0,1.0,79.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,ba4c1ae8c5e5f7f9de59ecf9723bbd97,23,88036,1.0,5.0
67316a1a638cba075828c985fc6a8de6,6beadccd5537b0a18184613f36fba460,35400,ouro preto,MG,1,64.2,2017-05-31 22:33:11,2017-05-31 22:33:11,64.2,92,0,2.0,1.0,1.0,17.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,6beadccd5537b0a18184613f36fba460,10,35400,1.0,5.0
cefc16cdcbd69d1ea047f70227cd2927,e19d6cb4b2c634a869a5c580395f8b26,24451,sao goncalo,RJ,1,140.07,2017-06-02 16:53:20,2017-06-02 16:53:20,140.07,90,0,1.0,1.0,1.0,119.99,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,e19d6cb4b2c634a869a5c580395f8b26,18,24451,1.0,4.0
7465b7b1af7bf58c58bbeda224fb07d8,a2f2f86afabb304404d479c33ce78142,20931,rio de janeiro,RJ,1,19.86,2017-03-16 21:46:51,2017-03-16 21:46:51,19.86,168,0,1.0,1.0,1.0,8.9,1.0,2.0,2.0,0,0.0,0.0,365.0,2017-09-01,a2f2f86afabb304404d479c33ce78142,18,20931,1.0,2.0
1eea92a9a3b1c77089df534a0f53915c,47ba6a4a3f0dc0d7c2f48f80d0f7c8d7,5882,sao paulo,SP,1,33.72,2017-02-22 10:39:37,2017-02-22 10:39:37,33.72,190,0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,0,0.0,0.0,365.0,2017-09-01,47ba6a4a3f0dc0d7c2f48f80d0f7c8d7,25,5882,1.0,1.0
88d59b96701be9dcff55c631576534e5,1d2da44e4cd0a30cc3ce425dd3e1f4ea,23017,rio de janeiro,RJ,1,52.0,2017-05-15 23:58:39,2017-05-15 23:58:39,52.0,108,0,1.0,1.0,1.0,36.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,1d2da44e4cd0a30cc3ce425dd3e1f4ea,18,23017,1.0,5.0
a4eac3f283d1dd74c10fa10152119c89,416a54944eae382bc0bdf539fcca1fe7,5160,sao paulo,SP,1,69.04,2017-03-12 14:18:03,2017-03-12 14:18:03,69.04,172,0,1.0,1.0,1.0,53.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,416a54944eae382bc0bdf539fcca1fe7,25,5160,1.0,5.0
9bc88edc94cd920e6604a97e5857d189,7eeaff116b1e9ffbc888c8ae2ce879b7,18680,lencois paulista,SP,1,367.1,2017-05-17 20:12:19,2017-05-17 20:12:19,367.1,106,0,1.0,1.0,1.0,349.9,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,7eeaff116b1e9ffbc888c8ae2ce879b7,25,18680,1.0,5.0
9f7c3d69ad55472f4f6957b41f0800b1,afb7ccda67437e94b04d061983fb8735,29615,laranja da terra,ES,1,85.6,2017-04-20 17:15:47,2017-04-20 17:15:47,85.6,133,0,1.0,1.0,1.0,69.9,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,afb7ccda67437e94b04d061983fb8735,7,29615,1.0,4.0
115c455ac3a2dc3e5c81ea3da5659c33,98567142d17a8d8642e89af2f6c7b9cf,95340,nova bassano,RS,1,45.1,2017-05-31 21:53:32,2017-05-31 21:53:32,45.1,92,0,1.0,1.0,1.0,30.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,98567142d17a8d8642e89af2f6c7b9cf,22,95340,1.0,5.0
b0a59e1efebe412e0c594fdea8966fa2,d4a51c85abe4e64a4215d46b4177a44d,38181,araxa,MG,1,224.7,2017-04-04 21:35:50,2017-04-04 21:35:50,224.7,149,0,1.0,1.0,1.0,186.99,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,d4a51c85abe4e64a4215d46b4177a44d,10,38181,1.0,4.0
ba9f2d252a6adc3928a8d4c51e629ed0,599eb0241d7ab7d4224cab8faa166a65,65072,sao luis,MA,1,41.05,2017-05-28 19:28:25,2017-05-28 19:28:25,41.05,95,0,1.0,1.0,1.0,19.9,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,599eb0241d7ab7d4224cab8faa166a65,9,65072,1.0,4.0
06e07d9f20157eac3086f8e27b8799bd,de10c6eddfb671ca75cdf673e3d3ab47,90200,porto alegre,RS,1,38.0,2017-05-25 16:38:28,2017-05-25 16:38:28,38.0,98,0,1.0,1.0,1.0,23.9,1.0,1.0,1.0,0,0.0,0.0,365.0,2017-09-01,de10c6eddfb671ca75cdf673e3d3ab47,22,90200,1.0,1.0
d12b97844cdb418736b09a98bd775fc3,ce3074d73cb3828e407c462309b0ff7f,13203,jundiai,SP,1,154.12,2017-04-07 18:08:31,2017-04-07 18:08:31,154.12,146,0,2.0,1.0,1.0,59.9,1.0,4.0,4.0,0,0.0,0.0,365.0,2017-09-01,ce3074d73cb3828e407c462309b0ff7f,25,13203,1.0,4.0
9a146f5ad6a05d06cae2ddcbdcf3acda,e5ea6dad484988598bebac0aefa72c46,86828,maua da serra,PR,1,77.66,2017-05-12 14:12:57,2017-05-12 14:12:57,77.66,111,0,1.0,1.0,1.0,59.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,e5ea6dad484988598bebac0aefa72c46,17,86828,1.0,5.0
40e2a5bab2a362999505842bbfb0d590,4e20c9717b355a95e60353197235b58c,13201,jundiai,SP,1,210.2,2017-05-10 20:47:02,2017-05-10 20:47:02,210.2,113,0,1.0,1.0,1.0,199.99,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,4e20c9717b355a95e60353197235b58c,25,13201,1.0,5.0
b7b5ad68f00d874d39c51a7166e4ddec,99b3c5413ffb9d648a2f3c8156a023fa,80330,curitiba,PR,1,32.01,2017-05-11 09:45:36,2017-05-11 09:45:36,32.01,112,0,1.0,1.0,1.0,15.9,1.0,3.0,3.0,0,0.0,0.0,365.0,2017-09-01,99b3c5413ffb9d648a2f3c8156a023fa,17,80330,1.0,3.0
084c1d1c127b9d9cd7ef20e22a3dbd0a,aa56aff5ed7b80dbb17ec8c9efa9b24a,89136,rodeio,SC,1,285.26,2017-03-22 23:53:49,2017-03-22 23:53:49,285.26,162,0,1.0,1.0,1.0,269.0,1.0,5.0,5.0,0,0.0,0.0,365.0,2017-09-01,aa56aff5ed7b80dbb17ec8c9efa9b24a,23,89136,1.0,5.0
