entity_id,as_of_date,tenure_days,usage_score,product_breadth,support_ticket_count,last_purchase_days_ago,current_spend,tenure_band,upsell_converted
U-02007,2023-03-02,1498,0.854147306406393,1,2,35,760.4830711821018,veteran,1
U-00272,2023-03-02,1868,0.8069229778199158,3,1,106,659.9233167008929,veteran,1
U-00181,2023-03-02,741,0.12738612172475006,4,3,1,551.3093855396822,veteran,1
U-03979,2023-03-02,1992,0.44401801829036525,4,0,88,1856.6124601569818,veteran,1
U-01103,2023-03-02,1013,0.6144032510643201,6,1,86,2045.965516225872,veteran,1
U-01480,2023-03-02,1979,0.025926228090944137,4,1,128,754.9832158473839,veteran,0
U-01969,2023-03-03,160,0.7992163802511801,6,0,177,1214.2301507777668,new,1
U-01536,2023-03-03,139,0.2978748426431058,1,3,14,647.8452423506699,new,1
U-02012,2023-03-03,1324,0.010137569140699632,8,2,60,523.8328989842462,veteran,1
U-00960,2023-03-03,781,0.15874858019476323,1,3,62,745.8263237546547,veteran,0
U-02307,2023-03-03,273,0.8486154962906369,9,1,113,394.0265220000641,established,1
U-02221,2023-03-03,624,0.2159791490794628,9,1,47,2866.825373522905,established,0
U-03567,2023-03-03,475,0.6338804696362723,3,1,81,1353.076210784167,established,1
U-01228,2023-03-03,199,0.19297444176784384,6,0,145,548.1320849061649,established,0
U-00535,2023-03-03,1030,0.09005503778215973,2,1,68,1028.1564673717585,veteran,1
U-00389,2023-03-03,1207,0.5819987254559883,9,2,145,1192.7671103576376,veteran,1
U-00057,2023-03-03,1074,0.9534202486534301,9,0,27,483.6068759691817,veteran,1
U-03685,2023-03-03,1315,0.8344040447135034,2,1,82,405.2477823046583,veteran,1
U-03700,2023-03-03,1072,0.16004472713910234,7,2,14,744.8474144411017,veteran,0
U-03927,2023-03-03,569,0.440376801584787,9,3,158,1156.969095206529,established,1
U-02885,2023-03-03,109,0.957040453732577,7,2,31,616.5985091904246,new,0
U-01045,2023-03-03,755,0.9988915487544232,9,2,117,666.4272792891582,veteran,1
U-03037,2023-03-03,1100,0.7385316090207217,3,0,132,351.03488562853875,veteran,1
U-02248,2023-03-04,153,0.6162572916024947,2,1,124,617.4051548571529,new,0
U-01405,2023-03-04,794,0.7293504449521396,2,1,125,1078.2278716454775,veteran,0
U-00532,2023-03-04,1417,0.6539731467169314,6,1,115,563.0446670704962,veteran,0
U-03252,2023-03-04,1557,0.853411142782429,9,2,37,401.6948121803195,veteran,1
U-00846,2023-03-04,1680,0.13789958241196532,6,1,153,600.6569658864331,veteran,1
U-01946,2023-03-04,544,0.05705891693196119,8,1,37,524.2197215523554,established,0
U-03602,2023-03-04,568,0.5126190164674482,5,2,114,583.3747873796613,established,1
U-00883,2023-03-04,345,0.34030064366652835,3,1,37,1111.715372428903,established,1
U-02791,2023-03-04,1856,0.3270376922533811,7,2,113,879.7945699460524,veteran,1
U-01654,2023-03-04,512,0.2887410352398029,5,3,123,305.7975141697542,established,0
U-03706,2023-03-04,1696,0.18095261608129332,7,2,177,745.2682468793203,veteran,0
U-03402,2023-03-04,202,0.3213054528851047,6,1,179,485.23595473997085,established,0
U-03807,2023-03-04,1074,0.3394252489533416,5,2,142,535.9610863415662,veteran,0
U-02426,2023-03-05,1951,0.11445269716988982,4,1,166,1782.655082654942,veteran,0
U-03350,2023-03-05,1574,0.03685413861685172,6,3,49,1172.2722703550648,veteran,0
U-00936,2023-03-05,1922,0.36379698216463674,7,0,162,352.85365891879377,veteran,0
U-00749,2023-03-05,749,0.11080439503263928,6,0,109,624.1489883232977,veteran,1
U-02867,2023-03-05,518,0.04342006023435396,5,2,16,598.3911203899304,established,0
U-03884,2023-03-06,1645,0.05980120927253929,6,2,27,573.6214632950835,veteran,1
U-01907,2023-03-06,1829,0.623528754370408,9,1,47,2019.5944413829172,veteran,1
U-01694,2023-03-06,1187,0.7494776291225896,3,1,176,675.3099209090544,veteran,1
U-01853,2023-03-06,1377,0.251263550706466,7,2,89,973.2933850162642,veteran,1
U-00177,2023-03-06,1442,0.9858532004423277,5,1,134,963.6167816379418,veteran,1
U-03364,2023-03-06,1981,0.18420771426073201,9,1,171,366.33392975823836,veteran,1
U-02094,2023-03-06,649,0.9724621845353718,1,2,142,2358.075921480717,established,1
U-02432,2023-03-06,530,0.10908996367748669,9,1,76,2381.349019611237,established,1
U-03326,2023-03-06,514,0.968046425182061,4,1,103,1151.8974593892892,established,0
U-02932,2023-03-06,168,0.5739032935718357,9,1,5,971.168684895428,new,1
U-00286,2023-03-06,1437,0.9097935450039947,7,1,10,813.9747770489257,veteran,1
U-02368,2023-03-06,81,0.5533982076178892,3,1,68,437.8660555088982,new,0
U-03321,2023-03-06,448,0.036851540610053135,4,1,124,800.9498564854507,established,0
U-02659,2023-03-06,469,0.4242266170332375,6,2,115,211.15431902283018,established,1
U-03162,2023-03-06,1262,0.5707226929191692,3,1,173,956.9191067885896,veteran,0
U-00082,2023-03-06,1546,0.7292712438603892,1,1,179,897.6903207476217,veteran,1
U-01935,2023-03-07,588,0.5526613561036466,3,0,47,2906.1986527199397,established,1
U-01777,2023-03-07,243,0.5489812739351246,7,2,84,658.5485185255413,established,1
U-01486,2023-03-07,449,0.8805249763593188,7,2,106,656.5411181197783,established,1
U-01555,2023-03-07,1042,0.8790038848027194,8,3,108,825.832595531784,veteran,0
U-01075,2023-03-07,773,0.2233225881619405,9,1,19,393.01344830718125,veteran,1
U-03270,2023-03-07,630,0.8600237828834533,3,0,46,437.3863128872447,established,0
U-00349,2023-03-07,723,0.8323193042175333,1,1,7,356.3820706927453,established,1
U-02719,2023-03-07,1343,0.449457160513994,1,2,8,646.4762436965178,veteran,0
U-01940,2023-03-07,532,0.6927415002668795,5,0,12,1193.8439786019453,established,1
U-00040,2023-03-08,677,0.44238959390094557,6,2,79,229.47636165117274,established,1
U-00531,2023-03-08,279,0.3171206618751382,9,1,47,1141.4994231025973,established,1
U-00466,2023-03-08,1604,0.16553150154503016,3,0,27,553.6647563956993,veteran,0
U-01636,2023-03-08,531,0.262572461160155,2,3,89,531.610028220114,established,0
U-01849,2023-03-08,148,0.7853375514877494,4,1,170,386.42093664402876,new,1
U-00186,2023-03-08,553,0.10413468760722522,8,2,137,371.4622414880538,established,0
U-01077,2023-03-08,54,0.14951173948933894,2,0,125,491.43668224135973,new,0
U-02296,2023-03-08,321,0.8044943549475032,1,3,5,1130.0613646144425,established,0
U-01595,2023-03-08,725,0.633603785941861,6,3,118,1436.2061317841767,established,0
U-00167,2023-03-08,387,0.4041545356132761,6,0,18,615.6535368558572,established,1
U-03689,2023-03-08,1919,0.3686231538668159,2,1,24,4543.239315593164,veteran,1
U-02595,2023-03-08,1009,0.3490826074898701,9,1,97,223.41101916730474,veteran,1
U-00622,2023-03-08,1658,0.6385911963305415,3,2,98,3066.3631192627518,veteran,0
U-03516,2023-03-09,54,0.870387605402543,8,2,84,257.7395451573569,new,1
U-00684,2023-03-09,1048,0.9969094246100404,4,0,155,224.3012196953505,veteran,1
U-03561,2023-03-09,197,0.2931542080066948,2,0,10,910.3538838832669,established,1
U-03523,2023-03-09,674,0.16687111950842504,1,2,89,762.4765380592078,established,0
U-00702,2023-03-09,1101,0.3423150062476059,4,3,37,1365.8384395042028,veteran,0
U-02939,2023-03-09,1934,0.27082543444689955,3,3,97,2167.506463224634,veteran,0
U-03558,2023-03-09,235,0.8542407251937729,3,2,103,805.0232056863904,established,0
U-02199,2023-03-09,364,0.9897692333824446,9,1,16,749.9552014218201,established,1
U-02327,2023-03-09,1438,0.5790439538535498,6,1,11,768.1887952996105,veteran,1
U-03179,2023-03-09,606,0.32509316308114533,2,2,29,861.0727116329329,established,0
U-03048,2023-03-09,1604,0.5100105822590654,9,1,152,728.4703936022433,veteran,1
U-00703,2023-03-10,1711,0.3735910064723913,8,2,175,399.24876243949853,veteran,0
U-00261,2023-03-10,428,0.8876811765900013,6,3,121,1964.7169883117592,established,0
U-01192,2023-03-10,1007,0.12240884773046701,9,1,2,1400.426185077636,veteran,1
U-02449,2023-03-10,303,0.7606272321111164,1,1,59,1295.7592881758458,established,1
U-02050,2023-03-10,847,0.43184800113469735,2,0,69,686.3131860935171,veteran,1
U-02804,2023-03-10,897,0.8849700014156061,4,1,140,737.0058278484978,veteran,1
U-02102,2023-03-10,991,0.8447300578810684,4,1,48,1338.9525654363997,veteran,1
U-01432,2023-03-10,685,0.6580323103841129,4,2,26,403.36111075719685,established,1
U-02533,2023-03-10,401,0.05066662928287036,5,3,155,353.59939787805746,established,0
U-02930,2023-03-11,211,0.24147808521538172,2,4,22,477.9962229599894,established,0
U-03096,2023-03-11,347,0.47888049893494333,4,4,81,986.9472011007618,established,1
U-03949,2023-03-11,180,0.9043261840584723,6,1,4,306.45730140539985,new,0
U-03288,2023-03-11,894,0.5742714699195859,9,3,113,195.59058000332416,veteran,1
U-00543,2023-03-11,1236,0.49347150830638464,2,1,107,683.8715690433578,veteran,0
U-01615,2023-03-11,1470,0.22684148463223253,8,0,116,457.22483970822645,veteran,1
U-00410,2023-03-11,267,0.37128048750862697,9,2,120,631.6721818416214,established,1
U-03760,2023-03-11,733,0.3514426145328662,9,0,78,312.1045350221245,veteran,1
U-03256,2023-03-11,1831,0.4483028697585574,3,1,21,682.5678702273891,veteran,1
U-00907,2023-03-11,1586,0.12169028737408949,9,1,46,901.2484452207848,veteran,1
U-01031,2023-03-11,1678,0.8516418262967486,6,3,149,632.3288895155308,veteran,1
U-02247,2023-03-12,924,0.9635213640591765,4,1,96,230.23213909896555,veteran,0
U-02477,2023-03-12,729,0.42362832540184614,8,3,140,683.118290641966,established,1
U-02369,2023-03-12,143,0.702055062428583,7,4,22,353.2934997649047,new,0
U-02367,2023-03-12,372,0.2056670566635791,9,1,58,731.023245288582,established,0
U-03791,2023-03-12,1251,0.5005679607905664,8,1,95,267.9845666049703,veteran,1
U-03887,2023-03-12,1228,0.2193456358189767,6,3,13,206.3946650741468,veteran,1
U-03051,2023-03-12,881,0.2212213900245774,6,4,72,246.81522902050034,veteran,0
U-01404,2023-03-12,78,0.5527510440724698,5,2,4,798.2244075065756,new,1
U-00660,2023-03-12,1669,0.6861293100027828,3,0,117,923.8339312428701,veteran,1
U-03786,2023-03-12,1432,0.6931380346544302,7,4,105,1267.3990960846977,veteran,1
U-03195,2023-03-12,1769,0.9559842693402016,4,0,78,1013.385334360679,veteran,1
U-00760,2023-03-12,1935,0.501661842065483,6,2,165,534.8807716676008,veteran,0
U-03087,2023-03-12,473,0.2715653705440776,5,1,96,1296.1622129350822,established,1
U-00258,2023-03-12,1220,0.9561874150536347,9,1,145,959.4510788969714,veteran,1
U-02031,2023-03-12,1426,0.45598484949406026,8,2,80,494.72445615427284,veteran,1
U-00229,2023-03-12,57,0.25578065342499323,2,2,66,522.234028907503,new,1
U-02146,2023-03-12,1092,0.7733000080093962,2,1,138,263.0590471265368,veteran,0
U-02380,2023-03-13,602,0.7057380542422326,6,1,140,776.6028617734966,established,0
U-00391,2023-03-13,1637,0.7602957880874366,5,3,29,367.33909063356947,veteran,1
U-03823,2023-03-13,964,0.25306413169772035,6,1,107,882.531629570008,veteran,1
U-01885,2023-03-13,1635,0.0420306414319922,1,0,90,286.81527617415094,veteran,0
U-01882,2023-03-13,1671,0.785206135943191,2,2,151,2046.8871220491412,veteran,1
U-03878,2023-03-13,1602,0.9705166637521067,4,2,46,1793.7755741174258,veteran,1
U-01173,2023-03-13,688,0.04685702266715508,2,2,57,377.42781293316807,established,0
U-01701,2023-03-13,779,0.09721263778493949,4,1,87,541.053833791184,veteran,0
U-00250,2023-03-13,853,0.34025821189267225,1,3,158,390.31989583533294,veteran,0
U-02274,2023-03-13,1138,0.03538954236297853,8,2,120,543.2933569902525,veteran,0
U-03667,2023-03-14,956,0.3678577280304026,7,2,130,406.8658671589614,veteran,0
U-02482,2023-03-14,1893,0.8684994925258765,9,2,94,1730.4349556034783,veteran,1
U-00348,2023-03-14,1540,0.5195860575716703,2,1,108,739.8153722845364,veteran,0
U-00468,2023-03-14,1780,0.9918953187295984,9,0,3,350.0225174204669,veteran,1
U-00563,2023-03-14,400,0.8135265495805395,6,3,109,612.7521616107368,established,1
U-01638,2023-03-14,243,0.048108528016667984,7,1,125,519.2788265319496,established,1
U-02612,2023-03-14,1846,0.5094986051377748,5,2,167,1851.5953592086564,veteran,0
U-01105,2023-03-14,1298,0.4505398055116595,8,2,140,816.1207207844553,veteran,0
U-03086,2023-03-14,910,0.7456857921016514,5,1,171,554.6697310402743,veteran,1
U-03098,2023-03-15,511,0.23492817955053413,5,1,28,702.7620147810526,established,1
U-00911,2023-03-15,1088,0.46560851000693315,1,1,13,383.63425354004664,veteran,0
U-02925,2023-03-15,43,0.1690363465396305,3,2,136,1411.9564681999484,new,0
U-01928,2023-03-15,252,0.8774529147529555,6,1,110,1976.1435297325806,established,1
U-02384,2023-03-15,512,0.1733267962959556,9,2,100,1435.4658441560227,established,1
U-00022,2023-03-15,1098,0.31487847827750304,6,0,100,514.1081535627447,veteran,1
U-00634,2023-03-15,229,0.6485122984051379,1,3,162,133.4536586807455,established,0
U-03934,2023-03-15,1337,0.6228591700219328,6,3,93,456.11354126298136,veteran,1
U-01662,2023-03-16,1725,0.528367320376222,6,1,96,1228.4498576977728,veteran,1
U-03528,2023-03-16,1612,0.3829389854137788,9,1,53,311.4150064117072,veteran,1
U-01959,2023-03-16,1753,0.30886275491526094,6,0,73,1141.5762204685586,veteran,1
U-02928,2023-03-16,1469,0.30896954240931596,4,0,171,3826.560154086283,veteran,1
U-03289,2023-03-16,132,0.18723062608985142,8,1,26,415.9092427949661,new,1
U-01344,2023-03-16,591,0.2981222918836933,6,1,161,319.39648555591515,established,0
U-03358,2023-03-16,1758,0.27612986765266345,2,2,34,594.2062058790862,veteran,0
U-01431,2023-03-16,476,0.4429140631136037,1,1,161,641.9431778555816,established,0
U-02740,2023-03-16,34,0.5985697922971579,2,2,23,724.6618741039639,new,0
U-01797,2023-03-16,1257,0.9072617908488282,3,2,157,1525.8196946305166,veteran,0
U-01890,2023-03-16,1496,0.9664762406883838,5,2,153,652.3865563171115,veteran,0
U-02070,2023-03-17,283,0.9185854490691312,1,2,144,616.0631696492208,established,0
U-00071,2023-03-17,1572,0.6471187880735663,8,1,114,252.128137715294,veteran,1
U-01533,2023-03-17,907,0.3467524982610628,8,1,31,1259.4983296006765,veteran,1
U-00252,2023-03-17,1961,0.18675475571140332,4,2,14,477.3610571144897,veteran,1
U-02809,2023-03-17,1759,0.788072927588106,7,2,23,1307.5401602264885,veteran,1
U-02673,2023-03-17,1063,0.4350862411039177,4,3,46,393.35545233715715,veteran,1
U-02737,2023-03-17,296,0.5968380379296185,7,0,161,397.00596205522106,established,0
U-03255,2023-03-17,1354,0.048859906758049076,4,0,25,226.70073325864172,veteran,1
U-03393,2023-03-17,619,0.7383189369523997,5,0,0,859.0336219168075,established,1
U-01650,2023-03-17,1859,0.8833811820915227,6,1,56,556.9865384500782,veteran,0
U-03775,2023-03-17,1703,0.4276060072889357,7,2,44,160.71366663828155,veteran,1
U-03044,2023-03-17,1688,0.9619571857850425,8,2,47,601.5237806076333,veteran,1
U-02943,2023-03-17,910,0.5965804553802915,1,1,139,547.7074878405634,veteran,0
U-01325,2023-03-17,806,0.14638982888620733,9,2,169,528.299414858985,veteran,0
U-03294,2023-03-18,496,0.6461791686100757,1,1,47,572.4620533949007,established,1
U-03193,2023-03-18,1742,0.49270784716723803,2,0,105,559.888516785096,veteran,0
U-00522,2023-03-18,1091,0.773379288138484,1,1,178,340.1268699150096,veteran,0
U-01522,2023-03-18,1509,0.42942338302152816,1,3,19,1060.4453507260805,veteran,1
U-03912,2023-03-18,427,0.41092952752865664,2,2,13,950.8211545511705,established,0
U-02391,2023-03-18,794,0.6260209001017866,2,0,105,471.44173695431294,veteran,1
U-01177,2023-03-18,918,0.004282810632935008,5,3,51,353.7758619869509,veteran,0
U-00887,2023-03-19,1092,0.6950383878099182,4,4,103,282.53684168193615,veteran,1
U-01114,2023-03-19,499,0.11670369167885941,8,2,179,559.842425588059,established,0
U-02850,2023-03-19,725,0.9955975267446494,9,1,28,364.51680551172024,established,1
U-02553,2023-03-19,982,0.07854496383245724,8,1,116,434.0248799224013,veteran,1
U-01112,2023-03-19,1985,0.7533686139505454,4,1,163,672.9536231508464,veteran,1
U-02860,2023-03-19,1462,0.2174284293624129,3,0,99,723.8366533052708,veteran,1
U-00542,2023-03-19,1855,0.9896584966717438,4,3,112,617.2696042150526,veteran,0
U-00051,2023-03-19,806,0.6690374301236321,5,1,178,1138.5256199462274,veteran,1
U-02992,2023-03-19,485,0.9069552232425624,8,1,123,749.0399564629379,established,0
U-02219,2023-03-19,1877,0.4363589474325642,4,2,30,404.996043921563,veteran,1
U-00397,2023-03-20,539,0.756515867645341,5,4,130,1492.282940871514,established,1
U-03692,2023-03-20,766,0.40835419541933005,9,4,17,693.5002998730305,veteran,1
U-02889,2023-03-20,1761,0.6281929259282364,7,1,29,616.5962225480941,veteran,1
U-03257,2023-03-20,1296,0.9080415620455077,9,2,57,1394.642548041197,veteran,1
U-03152,2023-03-20,306,0.9992599017054545,6,1,5,776.6876111087872,established,1
U-03908,2023-03-20,250,0.5090244682548472,3,1,53,461.08233697902176,established,1
U-03181,2023-03-20,1613,0.4364162936900374,7,3,22,1061.4489333250772,veteran,1
U-00992,2023-03-20,1983,0.7037698077660497,1,0,52,1600.2820638637759,veteran,1
U-01769,2023-03-20,1110,0.7462732339820062,5,2,142,830.9986673267169,veteran,1
U-02465,2023-03-20,1051,0.8553116678744016,6,0,95,398.5915054163781,veteran,1
U-03836,2023-03-20,792,0.26073599775671463,4,4,88,512.7810753575108,veteran,0
U-01703,2023-03-21,879,0.7586008971462594,2,3,111,803.1175630274747,veteran,0
U-01786,2023-03-21,1301,0.8792258568135658,2,1,155,2559.8570553071445,veteran,1
U-00425,2023-03-21,1748,0.3792659505862729,7,1,35,202.68769726947838,veteran,1
U-00101,2023-03-21,1975,0.6587589892067757,4,1,152,810.515565225384,veteran,1
U-02744,2023-03-21,1739,0.09486203011118832,1,1,17,347.0926726738838,veteran,1
U-02510,2023-03-21,573,0.7863902307023161,2,0,47,604.1830144381216,established,1
U-03039,2023-03-21,1537,0.926587724178369,2,2,110,349.0650757091229,veteran,0
U-03964,2023-03-21,133,0.16076870460259396,4,0,31,411.552645619305,new,0
U-02093,2023-03-21,938,0.6069717344671073,3,1,96,743.9864169570736,veteran,0
U-03023,2023-03-21,1423,0.48270364918889697,4,1,22,946.4316507222386,veteran,1
U-02812,2023-03-21,842,0.33808558133395483,7,0,150,590.417713760848,veteran,0
U-02814,2023-03-21,756,0.5018048150760679,7,2,139,1243.601585806103,veteran,0
U-00837,2023-03-21,162,0.010753717600025525,4,1,12,354.5860011595883,new,0
U-00008,2023-03-22,403,0.16157862437152193,8,2,34,407.55768668031425,established,0
U-01084,2023-03-22,1053,0.9330752414784446,3,0,176,725.5442791817173,veteran,0
U-02348,2023-03-22,971,0.49484856159015655,4,6,78,1495.99057868216,veteran,0
U-00871,2023-03-22,1915,0.24453657575180598,8,0,58,1289.6888495244787,veteran,1
U-02899,2023-03-22,1648,0.9474737957401368,4,0,42,715.592621329314,veteran,1
U-00663,2023-03-22,772,0.0830827746920515,6,2,140,896.202819381898,veteran,0
U-03503,2023-03-22,1037,0.44379057347933304,9,1,127,388.9523167383754,veteran,0
U-03893,2023-03-22,443,0.14968922447813082,8,0,120,706.8988154665658,established,0
U-01795,2023-03-22,431,0.6254640887729238,3,2,138,704.9997248076373,established,0
U-00223,2023-03-22,1080,0.1528132640522074,3,2,136,801.2920676801218,veteran,0
U-03287,2023-03-22,377,0.11671856067595932,1,2,84,2511.613265670193,established,0
U-00652,2023-03-22,682,0.12624143656628217,8,2,28,1098.821319680683,established,1
U-01363,2023-03-22,1711,0.9001858951048464,6,5,66,1020.7476170387359,veteran,1
U-02642,2023-03-23,1946,0.20609390633044067,2,2,7,637.4105537182497,veteran,0
U-01739,2023-03-23,101,0.38075297469462865,6,0,63,472.81782721922923,new,0
U-00338,2023-03-23,1488,0.5112702394360336,2,2,10,366.74700429643303,veteran,1
U-03735,2023-03-23,537,0.39667394746340157,8,1,161,1108.1925484780163,established,0
U-02772,2023-03-23,1931,0.46468641769448127,8,1,17,1361.3569821761291,veteran,1
U-02115,2023-03-23,328,0.7626708585475125,9,3,30,1497.316611728475,established,1
U-03831,2023-03-23,630,0.6859876565745173,3,4,170,1118.510980295722,established,0
U-02764,2023-03-23,980,0.31724859789473436,9,0,66,846.6220933646007,veteran,1
U-02473,2023-03-24,1909,0.5684374113757185,4,0,173,1190.024992946351,veteran,1
U-02495,2023-03-24,1609,0.012245665790822424,4,2,10,1062.1949099279213,veteran,0
U-01871,2023-03-24,959,0.28941613355602613,9,1,133,374.2537255849316,veteran,0
U-03582,2023-03-24,1382,0.1604844032718623,8,0,96,599.4290811339876,veteran,1
U-01473,2023-03-24,387,0.20773073536958164,5,3,178,1037.5346153290802,established,0
U-02869,2023-03-24,179,0.5634788015560602,7,0,123,1069.0101336540185,new,0
U-03078,2023-03-24,484,0.11557880635366846,2,1,73,763.7840539902421,established,0
U-03432,2023-03-24,781,0.7154929967908985,3,0,73,773.458168177429,veteran,0
U-01071,2023-03-25,1183,0.34364592572976427,3,1,85,113.47155178145299,veteran,1
U-03241,2023-03-25,1254,0.28989167187910014,2,1,103,228.80997755138463,veteran,1
U-03240,2023-03-25,1028,0.5690417771584352,1,1,124,872.7453456554387,veteran,0
U-02522,2023-03-25,342,0.04445747643638054,4,2,31,610.4135713409499,established,1
U-02359,2023-03-25,1029,0.4720563359640083,1,3,14,586.2582368092004,veteran,0
U-00734,2023-03-25,1660,0.9093013156402705,3,0,23,278.99781672258945,veteran,1
U-01939,2023-03-25,391,0.8360262035777268,5,0,54,961.6759556408243,established,1
U-02276,2023-03-25,170,0.21016516249231165,7,0,33,922.2318343101448,new,0
U-02443,2023-03-26,1629,0.8128018914258494,3,1,56,664.6131625622417,veteran,1
U-01744,2023-03-26,63,0.6800608554300946,3,2,106,844.4719187780922,new,0
U-01709,2023-03-26,1523,0.6160872419411724,5,2,95,487.0530547251522,veteran,0
U-03525,2023-03-26,204,0.2302113587793363,7,1,98,740.9155999558815,established,0
U-01988,2023-03-26,1738,0.9500344632041346,1,1,96,324.49315610753683,veteran,1
U-03327,2023-03-26,1368,0.4287579032557307,8,3,146,1091.284432867419,veteran,1
U-01987,2023-03-26,1111,0.3780151073363489,4,2,78,379.2598916610655,veteran,1
U-03296,2023-03-26,566,0.6870545832536334,3,2,49,725.4006860337112,established,1
U-03231,2023-03-27,1398,0.22206408602551375,4,1,174,1277.808817484892,veteran,0
U-00141,2023-03-27,1723,0.5289732369129581,4,3,67,360.80780518459676,veteran,1
U-02664,2023-03-27,1395,0.25507676134233237,9,2,178,818.8337174684546,veteran,0
U-02601,2023-03-27,1886,0.1143955574012756,8,1,109,335.63355518909356,veteran,1
U-02469,2023-03-27,353,0.8662419197575649,2,2,101,248.7804032871859,established,0
U-02733,2023-03-27,1397,0.7960670996017167,7,2,138,381.6112256971197,veteran,0
U-01394,2023-03-28,1099,0.43373497368748204,5,1,176,506.61672469577826,veteran,1
U-03959,2023-03-28,1314,0.94107417024669,2,2,33,1846.6662164631907,veteran,1
U-01581,2023-03-28,1676,0.3845640671309203,8,4,143,594.8938766477477,veteran,0
U-03178,2023-03-28,795,0.9223331583153058,9,0,32,470.5367359979575,veteran,1
U-02552,2023-03-28,383,0.8398742827317391,7,2,53,231.38393609993247,established,0
U-02838,2023-03-28,157,0.9833798511764558,4,1,23,1055.5507366431405,new,1
U-03585,2023-03-28,75,0.3773917714049878,1,0,106,508.2846825168743,new,1
U-02461,2023-03-28,895,0.738843045933042,1,1,15,137.57991417126306,veteran,0
U-03475,2023-03-28,1457,0.5213802064412295,2,3,139,575.5815212905709,veteran,0
U-03682,2023-03-28,1728,0.4516854958057447,8,0,164,1038.5256673606511,veteran,1
U-03669,2023-03-28,601,0.5117021723736607,8,0,133,501.69799950861216,established,1
U-03017,2023-03-28,1372,0.02728342626386515,7,2,27,928.9491841739483,veteran,1
U-01354,2023-03-29,1574,0.9043577000916412,3,1,61,394.0598384585683,veteran,1
U-00963,2023-03-29,492,0.24369675423272685,2,1,0,1077.887986277644,established,0
U-00902,2023-03-29,1254,0.17988646470252778,6,2,98,416.97496700672264,veteran,1
U-03951,2023-03-29,428,0.6139458631384505,1,1,10,784.613080231259,established,1
U-02873,2023-03-29,677,0.35014154229408245,3,3,46,838.0327510509998,established,0
U-02193,2023-03-29,194,0.48596950376780523,5,0,164,1136.636360400388,established,0
U-02357,2023-03-29,38,0.942764592687814,7,0,147,938.5002504958273,new,1
U-02298,2023-03-30,613,0.278860958238202,2,3,150,4897.515779962757,established,0
U-02393,2023-03-30,1123,0.1333492051804933,6,1,34,341.50810914466655,veteran,1
U-01838,2023-03-30,577,0.4733610131974654,9,1,52,240.5041491996154,established,1
U-01256,2023-03-30,147,0.6020878260016921,3,2,107,464.7962995941349,new,0
U-02702,2023-03-30,1065,0.9792302142549747,4,2,177,495.109582034232,veteran,1
U-03443,2023-03-30,1044,0.154071929104027,9,2,57,500.1496012666448,veteran,1
U-03412,2023-03-30,1331,0.09515797340476406,4,0,161,1675.53375206414,veteran,0
U-03621,2023-03-30,1148,0.7418892668382021,3,1,165,638.4982420643807,veteran,1
U-03868,2023-03-30,1224,0.5887666996202181,3,0,42,492.78664400167827,veteran,1
U-03740,2023-03-31,305,0.507687779735764,8,3,77,1802.7831968100402,established,1
U-03849,2023-03-31,438,0.7031854149056544,1,2,77,1095.4008537066966,established,0
U-03470,2023-03-31,1467,0.17733366329673173,6,2,5,476.2422804709673,veteran,0
U-02240,2023-03-31,1312,0.6400726695930785,6,2,117,1816.765393362473,veteran,1
U-00362,2023-03-31,1008,0.6594672750054781,9,4,87,1136.3352058814512,veteran,1
U-03028,2023-03-31,908,0.6121144359151738,5,3,97,298.18194077070757,veteran,0
U-02746,2023-03-31,53,0.6108897773937499,2,0,65,823.5165889166211,new,1
U-03881,2023-03-31,173,0.029409602623172826,9,1,4,932.823175780512,new,1
U-03180,2023-03-31,907,0.2588529399238877,7,1,66,1264.7188515857624,veteran,0
U-03713,2023-03-31,1614,0.23577117297395866,6,2,135,682.8762258058975,veteran,0
U-03313,2023-03-31,342,0.6180091103824286,4,1,95,296.09016094562287,established,0
U-03196,2023-04-01,642,0.13067050897865595,7,0,83,1556.5063715369688,established,1
U-02913,2023-04-01,1877,0.7398739048329345,2,0,124,933.9958411089056,veteran,1
U-00077,2023-04-01,1214,0.5739842081524886,1,0,177,1003.1341344474858,veteran,1
U-00975,2023-04-01,1611,0.41197472401198787,1,1,58,375.74087439698957,veteran,1
U-02314,2023-04-01,1709,0.6918594739723322,2,2,173,1234.0780770668762,veteran,0
U-03151,2023-04-01,792,0.7347034888995855,5,1,26,294.0584301432991,veteran,1
U-00031,2023-04-01,1058,0.35506007079502466,3,1,7,1471.2553300185255,veteran,1
U-02935,2023-04-02,623,0.7067485835975892,6,1,47,1187.8370085891993,established,1
U-00411,2023-04-02,1187,0.052282010821323,4,2,165,633.51747845237,veteran,0
U-00566,2023-04-02,1417,0.7550263775005784,1,2,70,836.2437844272697,veteran,1
U-02967,2023-04-02,1139,0.1731970866331951,6,0,105,838.8650854540402,veteran,0
U-03335,2023-04-02,283,0.9017314179639625,9,1,63,854.2229018713364,established,0
U-01502,2023-04-02,99,0.11271606632786002,5,1,71,1527.8925664348637,new,1
U-03781,2023-04-02,310,0.2946560888554083,6,3,6,324.5320042641727,established,0
U-01511,2023-04-02,1601,0.5371871543270333,3,1,179,521.624979349888,veteran,0
U-03810,2023-04-02,1026,0.13294310327404035,1,1,144,442.9582313010718,veteran,0
